,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
Address-3188,"('Address-256', 5.83)","('Address-1369', 6.0)","('Address-1606', 6.32)","('Address-2392', 6.48)","('Address-3072', 6.48)","('Address-1152', 6.48)","('Address-395', 6.63)","('Address-3567', 6.78)","('Address-662', 6.93)","('Address-439', 6.93)"
Address-3189,"('Address-1888', 6.32)","('Address-1451', 6.32)","('Address-2805', 6.63)","('Address-3888', 6.63)","('Address-2074', 6.63)","('Address-2552', 6.93)","('Address-518', 7.07)","('Address-793', 7.07)","('Address-1497', 7.07)","('Address-978', 7.21)"
Address-3190,"('Address-2779', 5.66)","('Address-2262', 5.66)","('Address-3218', 5.66)","('Address-1352', 5.83)","('Address-1664', 5.83)","('Address-181', 5.83)","('Address-2523', 6.0)","('Address-1775', 6.0)","('Address-2718', 6.0)","('Address-2524', 6.0)"
Address-3191,"('Address-1490', 5.29)","('Address-3695', 5.66)","('Address-2280', 5.66)","('Address-3634', 5.66)","('Address-3531', 5.83)","('Address-2305', 6.0)","('Address-1674', 6.0)","('Address-2656', 6.0)","('Address-908', 6.0)","('Address-3712', 6.16)"
Address-3192,"('Address-2667', 5.1)","('Address-3949', 5.29)","('Address-2257', 5.48)","('Address-3909', 5.66)","('Address-3920', 5.66)","('Address-3331', 5.66)","('Address-3314', 5.83)","('Address-3969', 5.83)","('Address-1695', 6.0)","('Address-1216', 6.0)"
Address-3193,"('Address-2512', 4.69)","('Address-2784', 5.29)","('Address-102', 5.48)","('Address-689', 5.48)","('Address-3690', 5.66)","('Address-3650', 5.66)","('Address-2823', 5.66)","('Address-2297', 5.66)","('Address-4030', 5.66)","('Address-2683', 5.83)"
Address-3194,"('Address-3146', 5.1)","('Address-1602', 5.29)","('Address-161', 5.29)","('Address-2172', 5.29)","('Address-803', 5.48)","('Address-422', 5.48)","('Address-3282', 5.48)","('Address-4093', 5.66)","('Address-3640', 5.66)","('Address-1779', 5.66)"
Address-3195,"('Address-2581', 6.63)","('Address-1332', 6.93)","('Address-3974', 6.93)","('Address-886', 6.93)","('Address-2380', 6.93)","('Address-2911', 7.07)","('Address-1108', 7.07)","('Address-3730', 7.07)","('Address-3971', 7.07)","('Address-1726', 7.21)"
Address-3196,"('Address-424', 5.66)","('Address-1127', 5.66)","('Address-69', 5.66)","('Address-857', 6.0)","('Address-948', 6.0)","('Address-3712', 6.0)","('Address-3946', 6.0)","('Address-2120', 6.16)","('Address-1479', 6.16)","('Address-3882', 6.32)"
Address-3197,"('Address-2881', 4.9)","('Address-288', 5.29)","('Address-1664', 5.48)","('Address-1531', 5.48)","('Address-2768', 5.48)","('Address-3834', 5.66)","('Address-1971', 5.83)","('Address-2535', 5.83)","('Address-741', 5.83)","('Address-101', 5.83)"
Address-3198,"('Address-3327', 6.0)","('Address-3585', 6.48)","('Address-3147', 6.48)","('Address-2031', 6.48)","('Address-208', 6.63)","('Address-77', 6.63)","('Address-2393', 6.63)","('Address-2188', 6.63)","('Address-1898', 6.63)","('Address-3983', 6.63)"
Address-3199,"('Address-3954', 6.63)","('Address-1691', 6.93)","('Address-1530', 6.93)","('Address-2913', 7.07)","('Address-3347', 7.07)","('Address-2735', 7.07)","('Address-2961', 7.07)","('Address-4112', 7.07)","('Address-805', 7.21)","('Address-1020', 7.21)"
Address-3200,"('Address-3096', 5.48)","('Address-2304', 5.48)","('Address-784', 5.83)","('Address-1229', 6.16)","('Address-1726', 6.32)","('Address-7', 6.32)","('Address-4123', 6.32)","('Address-1532', 6.48)","('Address-3883', 6.48)","('Address-3983', 6.48)"
Address-3201,"('Address-420', 5.48)","('Address-1357', 5.66)","('Address-2717', 5.66)","('Address-2680', 5.66)","('Address-4223', 5.83)","('Address-2115', 5.83)","('Address-1122', 5.83)","('Address-1042', 5.83)","('Address-4058', 5.83)","('Address-805', 5.83)"
Address-3202,"('Address-4032', 5.83)","('Address-106', 6.63)","('Address-1665', 6.63)","('Address-3122', 6.63)","('Address-2229', 6.93)","('Address-640', 6.93)","('Address-4048', 6.93)","('Address-1388', 6.93)","('Address-1503', 7.07)","('Address-3546', 7.07)"
Address-3203,"('Address-3765', 5.66)","('Address-4106', 6.48)","('Address-2690', 6.63)","('Address-594', 6.63)","('Address-1549', 6.78)","('Address-1812', 6.78)","('Address-2520', 7.07)","('Address-722', 7.07)","('Address-3085', 7.21)","('Address-2728', 7.21)"
Address-3204,"('Address-185', 4.9)","('Address-3642', 5.1)","('Address-1773', 5.29)","('Address-749', 5.48)","('Address-1755', 5.48)","('Address-3838', 5.48)","('Address-2233', 5.48)","('Address-4198', 5.66)","('Address-1057', 5.66)","('Address-2810', 5.66)"
Address-3205,"('Address-2487', 4.47)","('Address-3380', 4.9)","('Address-2548', 5.1)","('Address-492', 5.1)","('Address-2832', 5.1)","('Address-3854', 5.29)","('Address-2738', 5.29)","('Address-2340', 5.29)","('Address-1437', 5.29)","('Address-3311', 5.29)"
Address-3206,"('Address-701', 6.16)","('Address-2760', 6.63)","('Address-3552', 6.63)","('Address-2216', 6.63)","('Address-105', 6.78)","('Address-308', 6.78)","('Address-2965', 6.78)","('Address-683', 6.78)","('Address-1041', 6.78)","('Address-634', 6.93)"
Address-3207,"('Address-1262', 4.9)","('Address-373', 4.9)","('Address-407', 5.29)","('Address-1245', 5.48)","('Address-930', 5.66)","('Address-4082', 5.83)","('Address-2665', 5.83)","('Address-3774', 5.83)","('Address-3767', 5.83)","('Address-1677', 5.83)"
Address-3208,"('Address-1655', 5.66)","('Address-812', 6.63)","('Address-1170', 6.63)","('Address-1660', 6.78)","('Address-2016', 6.78)","('Address-2328', 6.78)","('Address-61', 6.78)","('Address-666', 6.78)","('Address-3405', 6.93)","('Address-3157', 6.93)"
Address-3209,"('Address-48', 4.9)","('Address-460', 4.9)","('Address-2248', 4.9)","('Address-847', 5.1)","('Address-3412', 5.1)","('Address-4211', 5.1)","('Address-3037', 5.29)","('Address-3447', 5.66)","('Address-2347', 5.66)","('Address-3428', 5.66)"
Address-3210,"('Address-1276', 6.63)","('Address-1059', 6.63)","('Address-3636', 6.78)","('Address-2026', 6.93)","('Address-447', 7.07)","('Address-1473', 7.07)","('Address-728', 7.07)","('Address-4179', 7.07)","('Address-2224', 7.21)","('Address-2757', 7.21)"
Address-3211,"('Address-3322', 5.1)","('Address-4101', 5.48)","('Address-2799', 5.66)","('Address-2180', 5.83)","('Address-185', 6.0)","('Address-115', 6.0)","('Address-3935', 6.0)","('Address-2070', 6.0)","('Address-3204', 6.0)","('Address-2350', 6.16)"
Address-3212,"('Address-1525', 5.29)","('Address-2414', 5.29)","('Address-2446', 5.48)","('Address-2477', 5.66)","('Address-2348', 5.66)","('Address-2887', 5.66)","('Address-2951', 5.66)","('Address-1049', 5.66)","('Address-3209', 5.66)","('Address-388', 5.66)"
Address-3213,"('Address-2273', 5.1)","('Address-20', 5.29)","('Address-3979', 5.48)","('Address-4157', 5.48)","('Address-3989', 5.66)","('Address-436', 5.66)","('Address-2160', 5.66)","('Address-2391', 5.66)","('Address-3680', 5.83)","('Address-2108', 5.83)"
Address-3214,"('Address-2975', 6.32)","('Address-2614', 6.32)","('Address-2607', 6.48)","('Address-548', 6.48)","('Address-448', 6.63)","('Address-4092', 6.63)","('Address-2171', 6.63)","('Address-2974', 6.63)","('Address-711', 6.63)","('Address-500', 6.63)"
Address-3215,"('Address-3362', 5.48)","('Address-344', 5.48)","('Address-57', 5.66)","('Address-930', 5.83)","('Address-2852', 5.83)","('Address-1236', 5.83)","('Address-3381', 6.0)","('Address-3520', 6.0)","('Address-3523', 6.0)","('Address-502', 6.0)"
Address-3216,"('Address-2939', 6.48)","('Address-2982', 6.78)","('Address-2321', 6.78)","('Address-459', 6.93)","('Address-778', 6.93)","('Address-2811', 6.93)","('Address-429', 7.07)","('Address-430', 7.07)","('Address-1059', 7.07)","('Address-4191', 7.07)"
Address-3217,"('Address-297', 6.32)","('Address-669', 6.63)","('Address-2116', 6.63)","('Address-307', 6.78)","('Address-4178', 6.78)","('Address-2759', 6.78)","('Address-343', 6.93)","('Address-3853', 6.93)","('Address-4027', 6.93)","('Address-1536', 6.93)"
Address-3218,"('Address-2269', 5.1)","('Address-3547', 5.29)","('Address-2370', 5.29)","('Address-1223', 5.48)","('Address-1086', 5.48)","('Address-155', 5.48)","('Address-475', 5.66)","('Address-3190', 5.66)","('Address-905', 5.66)","('Address-1214', 5.66)"
Address-3219,"('Address-1810', 5.1)","('Address-135', 5.66)","('Address-2828', 5.66)","('Address-2356', 5.83)","('Address-3996', 5.83)","('Address-2799', 6.0)","('Address-1476', 6.0)","('Address-3429', 6.16)","('Address-4215', 6.16)","('Address-29', 6.16)"
Address-3220,"('Address-1514', 4.69)","('Address-2415', 5.48)","('Address-1248', 6.0)","('Address-4113', 6.0)","('Address-2691', 6.16)","('Address-111', 6.16)","('Address-202', 6.16)","('Address-3803', 6.16)","('Address-250', 6.32)","('Address-3244', 6.32)"
Address-3221,"('Address-419', 6.63)","('Address-1102', 7.07)","('Address-2462', 7.07)","('Address-4108', 7.07)","('Address-3443', 7.07)","('Address-753', 7.21)","('Address-3683', 7.21)","('Address-3537', 7.35)","('Address-3156', 7.35)","('Address-1784', 7.35)"
Address-3222,"('Address-194', 5.66)","('Address-2686', 6.32)","('Address-892', 6.48)","('Address-3758', 6.48)","('Address-607', 6.63)","('Address-1596', 6.63)","('Address-2407', 6.63)","('Address-2153', 6.78)","('Address-3811', 6.78)","('Address-164', 6.78)"
Address-3223,"('Address-3583', 5.1)","('Address-1179', 5.1)","('Address-4130', 5.1)","('Address-2596', 5.29)","('Address-4236', 5.29)","('Address-825', 5.48)","('Address-702', 5.83)","('Address-3458', 5.83)","('Address-1099', 5.83)","('Address-3110', 6.0)"
Address-3224,"('Address-1987', 6.0)","('Address-2910', 6.16)","('Address-2773', 6.32)","('Address-3485', 6.48)","('Address-1682', 6.48)","('Address-3565', 6.48)","('Address-1132', 6.63)","('Address-1576', 6.63)","('Address-203', 6.78)","('Address-3301', 6.78)"
Address-3225,"('Address-3420', 4.69)","('Address-1921', 5.29)","('Address-52', 5.66)","('Address-2719', 5.83)","('Address-1119', 5.83)","('Address-3542', 5.83)","('Address-4026', 5.83)","('Address-3944', 5.83)","('Address-1178', 6.0)","('Address-3632', 6.0)"
Address-3226,"('Address-1173', 5.1)","('Address-2659', 5.83)","('Address-1812', 5.83)","('Address-106', 6.16)","('Address-3985', 6.16)","('Address-4222', 6.16)","('Address-2685', 6.16)","('Address-1091', 6.16)","('Address-4229', 6.32)","('Address-1781', 6.32)"
Address-3227,"('Address-2787', 6.16)","('Address-844', 6.32)","('Address-3280', 6.32)","('Address-1771', 6.48)","('Address-1888', 6.48)","('Address-3488', 6.63)","('Address-548', 6.63)","('Address-3335', 6.63)","('Address-2016', 6.63)","('Address-3507', 6.63)"
Address-3228,"('Address-1436', 5.1)","('Address-3693', 5.29)","('Address-1923', 5.83)","('Address-1768', 5.83)","('Address-2147', 5.83)","('Address-3859', 6.0)","('Address-1004', 6.16)","('Address-4054', 6.32)","('Address-547', 6.32)","('Address-1860', 6.32)"
Address-3229,"('Address-3754', 5.1)","('Address-2337', 5.1)","('Address-268', 5.1)","('Address-1219', 5.29)","('Address-1421', 5.29)","('Address-1872', 5.48)","('Address-2683', 5.48)","('Address-1249', 5.48)","('Address-3860', 5.66)","('Address-2178', 5.66)"
Address-3230,"('Address-465', 4.69)","('Address-1177', 5.66)","('Address-796', 6.0)","('Address-3760', 6.16)","('Address-3277', 6.16)","('Address-2692', 6.16)","('Address-2378', 6.32)","('Address-3842', 6.32)","('Address-1447', 6.32)","('Address-1669', 6.48)"
Address-3231,"('Address-2090', 5.48)","('Address-2326', 6.16)","('Address-1162', 6.32)","('Address-3704', 6.63)","('Address-3796', 6.63)","('Address-3986', 6.63)","('Address-3090', 6.63)","('Address-3268', 6.78)","('Address-3870', 6.78)","('Address-1715', 6.78)"
Address-3232,"('Address-286', 5.29)","('Address-987', 5.66)","('Address-2178', 5.66)","('Address-1107', 5.66)","('Address-1261', 5.83)","('Address-937', 5.83)","('Address-1167', 5.83)","('Address-3414', 5.83)","('Address-1466', 5.83)","('Address-3311', 5.83)"
Address-3233,"('Address-460', 5.1)","('Address-1127', 5.29)","('Address-354', 5.29)","('Address-3531', 5.48)","('Address-3881', 5.48)","('Address-3020', 5.48)","('Address-3634', 5.48)","('Address-48', 5.66)","('Address-2280', 5.66)","('Address-2639', 5.66)"
Address-3234,"('Address-1989', 6.16)","('Address-2393', 6.32)","('Address-431', 6.48)","('Address-1439', 6.48)","('Address-1777', 6.63)","('Address-1984', 6.78)","('Address-2844', 6.78)","('Address-2117', 6.93)","('Address-2255', 6.93)","('Address-3682', 6.93)"
Address-3235,"('Address-2227', 6.48)","('Address-1930', 6.48)","('Address-1062', 6.63)","('Address-1398', 6.63)","('Address-129', 6.63)","('Address-2013', 6.78)","('Address-622', 6.93)","('Address-868', 6.93)","('Address-3014', 6.93)","('Address-438', 6.93)"
Address-3236,"('Address-818', 4.9)","('Address-3542', 4.9)","('Address-1744', 5.1)","('Address-932', 5.1)","('Address-3099', 5.29)","('Address-2011', 5.29)","('Address-3343', 5.29)","('Address-32', 5.29)","('Address-3496', 5.48)","('Address-1476', 5.48)"
Address-3237,"('Address-315', 4.69)","('Address-3262', 4.9)","('Address-1049', 4.9)","('Address-1747', 5.29)","('Address-3394', 5.29)","('Address-1721', 5.48)","('Address-2115', 5.48)","('Address-75', 5.48)","('Address-3384', 5.48)","('Address-803', 5.66)"
Address-3238,"('Address-1728', 6.0)","('Address-3539', 6.32)","('Address-865', 6.48)","('Address-193', 6.48)","('Address-221', 6.48)","('Address-3327', 6.63)","('Address-2888', 6.63)","('Address-59', 6.78)","('Address-763', 6.78)","('Address-2031', 6.78)"
Address-3239,"('Address-2049', 5.29)","('Address-759', 5.48)","('Address-3377', 5.83)","('Address-4034', 5.83)","('Address-3491', 5.83)","('Address-2980', 6.0)","('Address-2369', 6.0)","('Address-1058', 6.0)","('Address-4029', 6.16)","('Address-3197', 6.16)"
Address-3240,"('Address-4090', 6.0)","('Address-1910', 6.16)","('Address-3093', 6.16)","('Address-3964', 6.16)","('Address-3919', 6.48)","('Address-3589', 6.48)","('Address-2278', 6.63)","('Address-3450', 6.63)","('Address-409', 6.78)","('Address-4155', 6.78)"
Address-3241,"('Address-915', 5.48)","('Address-1639', 5.48)","('Address-2792', 5.48)","('Address-3933', 5.48)","('Address-3362', 5.66)","('Address-2948', 5.83)","('Address-2179', 5.83)","('Address-2963', 5.83)","('Address-2669', 6.0)","('Address-3953', 6.0)"
Address-3242,"('Address-1152', 6.78)","('Address-3614', 7.07)","('Address-913', 7.07)","('Address-4176', 7.21)","('Address-140', 7.35)","('Address-1108', 7.35)","('Address-1823', 7.35)","('Address-147', 7.35)","('Address-4021', 7.35)","('Address-971', 7.35)"
Address-3243,"('Address-3269', 6.16)","('Address-118', 6.48)","('Address-1515', 6.48)","('Address-150', 7.07)","('Address-685', 7.07)","('Address-1555', 7.21)","('Address-3565', 7.21)","('Address-3346', 7.21)","('Address-810', 7.21)","('Address-841', 7.21)"
Address-3244,"('Address-1483', 4.9)","('Address-1268', 5.1)","('Address-380', 5.1)","('Address-359', 5.1)","('Address-3034', 5.1)","('Address-901', 5.29)","('Address-1029', 5.29)","('Address-2213', 5.48)","('Address-2611', 5.48)","('Address-91', 5.48)"
Address-3245,"('Address-924', 5.83)","('Address-2954', 6.16)","('Address-2499', 6.32)","('Address-520', 6.48)","('Address-628', 6.63)","('Address-3728', 6.63)","('Address-3758', 6.63)","('Address-1232', 6.78)","('Address-1793', 6.78)","('Address-1425', 6.78)"
Address-3246,"('Address-1655', 6.48)","('Address-2265', 6.63)","('Address-2421', 6.63)","('Address-4191', 6.63)","('Address-3651', 6.78)","('Address-1300', 6.78)","('Address-1515', 6.93)","('Address-3079', 6.93)","('Address-1262', 6.93)","('Address-1210', 6.93)"
Address-3247,"('Address-3816', 4.9)","('Address-2543', 4.9)","('Address-1975', 5.1)","('Address-630', 5.1)","('Address-177', 5.29)","('Address-91', 5.48)","('Address-5', 5.48)","('Address-1527', 5.48)","('Address-1932', 5.66)","('Address-2168', 5.83)"
Address-3248,"('Address-1434', 6.32)","('Address-2326', 6.48)","('Address-4084', 6.48)","('Address-2001', 6.63)","('Address-989', 6.78)","('Address-3696', 6.93)","('Address-1392', 6.93)","('Address-2969', 6.93)","('Address-3012', 6.93)","('Address-2421', 6.93)"
Address-3249,"('Address-733', 5.1)","('Address-1975', 5.48)","('Address-91', 5.66)","('Address-3817', 5.66)","('Address-2934', 5.83)","('Address-1268', 5.83)","('Address-3955', 5.83)","('Address-130', 6.0)","('Address-3707', 6.0)","('Address-1948', 6.0)"
Address-3250,"('Address-2879', 5.29)","('Address-1370', 5.48)","('Address-2716', 5.66)","('Address-732', 5.83)","('Address-857', 5.83)","('Address-2008', 6.0)","('Address-96', 6.0)","('Address-3155', 6.0)","('Address-877', 6.16)","('Address-4185', 6.16)"
Address-3251,"('Address-39', 5.29)","('Address-1482', 5.48)","('Address-316', 5.66)","('Address-783', 5.66)","('Address-139', 5.66)","('Address-367', 5.66)","('Address-3711', 5.83)","('Address-953', 5.83)","('Address-3999', 5.83)","('Address-1365', 5.83)"
Address-3252,"('Address-1058', 4.9)","('Address-3969', 5.48)","('Address-499', 5.48)","('Address-1967', 5.66)","('Address-1192', 5.66)","('Address-298', 5.66)","('Address-1129', 5.66)","('Address-3392', 5.66)","('Address-1995', 5.66)","('Address-250', 5.66)"
Address-3253,"('Address-2754', 6.16)","('Address-2008', 6.63)","('Address-3521', 6.78)","('Address-304', 6.78)","('Address-4092', 6.93)","('Address-2189', 6.93)","('Address-2982', 7.07)","('Address-1842', 7.07)","('Address-652', 7.21)","('Address-2862', 7.21)"
Address-3254,"('Address-512', 6.63)","('Address-1746', 6.78)","('Address-961', 7.07)","('Address-1707', 7.07)","('Address-1532', 7.07)","('Address-3983', 7.07)","('Address-4132', 7.21)","('Address-497', 7.21)","('Address-3846', 7.21)","('Address-2449', 7.21)"
Address-3255,"('Address-2990', 6.32)","('Address-2123', 6.32)","('Address-3278', 6.48)","('Address-277', 6.48)","('Address-2171', 6.48)","('Address-1399', 6.63)","('Address-3756', 6.63)","('Address-2692', 6.63)","('Address-2623', 6.78)","('Address-3687', 6.78)"
Address-3256,"('Address-2271', 6.0)","('Address-71', 6.16)","('Address-160', 6.32)","('Address-1381', 6.32)","('Address-404', 6.32)","('Address-646', 6.32)","('Address-927', 6.32)","('Address-1177', 6.48)","('Address-1116', 6.48)","('Address-2994', 6.48)"
Address-3257,"('Address-651', 6.16)","('Address-1342', 6.16)","('Address-3102', 6.63)","('Address-2573', 6.78)","('Address-2655', 6.78)","('Address-3158', 6.78)","('Address-1725', 6.78)","('Address-3785', 6.78)","('Address-3564', 6.93)","('Address-2988', 6.93)"
Address-3258,"('Address-3101', 5.1)","('Address-3359', 5.29)","('Address-2496', 5.29)","('Address-1437', 5.29)","('Address-1856', 5.48)","('Address-1216', 5.48)","('Address-446', 5.66)","('Address-85', 5.66)","('Address-1800', 5.66)","('Address-944', 5.66)"
Address-3259,"('Address-239', 5.29)","('Address-1004', 6.0)","('Address-1219', 6.0)","('Address-117', 6.16)","('Address-3986', 6.32)","('Address-589', 6.32)","('Address-2337', 6.32)","('Address-3311', 6.32)","('Address-1733', 6.32)","('Address-1150', 6.32)"
Address-3260,"('Address-4004', 6.63)","('Address-4037', 6.93)","('Address-4141', 7.07)","('Address-2190', 7.07)","('Address-1581', 7.07)","('Address-3729', 7.07)","('Address-3870', 7.21)","('Address-2931', 7.21)","('Address-2924', 7.21)","('Address-2511', 7.21)"
Address-3261,"('Address-1874', 6.16)","('Address-3153', 6.48)","('Address-1308', 7.07)","('Address-4042', 7.21)","('Address-3030', 7.48)","('Address-1353', 7.48)","('Address-3698', 7.75)","('Address-311', 7.75)","('Address-2534', 7.75)","('Address-2311', 7.75)"
Address-3262,"('Address-1049', 4.69)","('Address-3237', 4.9)","('Address-803', 5.1)","('Address-443', 5.48)","('Address-4232', 5.48)","('Address-4205', 5.48)","('Address-3976', 5.48)","('Address-631', 5.48)","('Address-3384', 5.66)","('Address-1166', 5.66)"
Address-3263,"('Address-1779', 5.48)","('Address-2172', 5.48)","('Address-2700', 5.48)","('Address-2289', 5.66)","('Address-803', 5.66)","('Address-2158', 5.66)","('Address-3640', 5.83)","('Address-1688', 5.83)","('Address-1828', 6.0)","('Address-3528', 6.0)"
Address-3264,"('Address-3166', 5.1)","('Address-4026', 5.29)","('Address-900', 5.29)","('Address-3393', 5.48)","('Address-3445', 5.66)","('Address-1817', 5.66)","('Address-484', 5.83)","('Address-2837', 5.83)","('Address-355', 5.83)","('Address-3546', 5.83)"
Address-3265,"('Address-47', 6.32)","('Address-3346', 6.48)","('Address-2500', 6.48)","('Address-613', 6.48)","('Address-1252', 6.63)","('Address-1575', 6.78)","('Address-1599', 6.93)","('Address-2972', 6.93)","('Address-4163', 6.93)","('Address-2590', 6.93)"
Address-3266,"('Address-1664', 5.29)","('Address-2779', 5.66)","('Address-3471', 5.66)","('Address-2357', 5.66)","('Address-2239', 5.83)","('Address-2666', 5.83)","('Address-119', 5.83)","('Address-2524', 5.83)","('Address-1352', 6.0)","('Address-2622', 6.0)"
Address-3267,"('Address-4000', 3.46)","('Address-1549', 5.1)","('Address-476', 5.48)","('Address-2214', 5.48)","('Address-2412', 5.66)","('Address-832', 5.66)","('Address-2690', 5.66)","('Address-62', 5.66)","('Address-3900', 5.83)","('Address-556', 5.83)"
Address-3268,"('Address-3033', 6.16)","('Address-3507', 6.16)","('Address-4149', 6.16)","('Address-3804', 6.32)","('Address-4208', 6.32)","('Address-1824', 6.48)","('Address-2215', 6.63)","('Address-2759', 6.63)","('Address-2967', 6.63)","('Address-3093', 6.63)"
Address-3269,"('Address-3243', 6.16)","('Address-593', 6.48)","('Address-4129', 6.63)","('Address-1841', 6.63)","('Address-2931', 6.63)","('Address-3653', 6.78)","('Address-1846', 6.78)","('Address-2470', 6.78)","('Address-4147', 6.93)","('Address-2238', 6.93)"
Address-3270,"('Address-1854', 5.66)","('Address-3526', 5.66)","('Address-783', 5.83)","('Address-1742', 5.83)","('Address-427', 6.0)","('Address-3816', 6.0)","('Address-5', 6.0)","('Address-1595', 6.0)","('Address-2624', 6.16)","('Address-1217', 6.16)"
Address-3271,"('Address-4216', 4.9)","('Address-1385', 5.66)","('Address-4014', 5.83)","('Address-1489', 5.83)","('Address-2350', 6.0)","('Address-3916', 6.0)","('Address-306', 6.0)","('Address-2363', 6.16)","('Address-4174', 6.16)","('Address-19', 6.16)"
Address-3272,"('Address-2161', 5.66)","('Address-2083', 6.63)","('Address-389', 6.63)","('Address-1694', 6.93)","('Address-2846', 6.93)","('Address-2740', 6.93)","('Address-3843', 6.93)","('Address-2403', 7.07)","('Address-3489', 7.07)","('Address-1477', 7.07)"
Address-3273,"('Address-4022', 3.46)","('Address-1074', 5.48)","('Address-900', 5.48)","('Address-482', 5.66)","('Address-1667', 5.83)","('Address-2643', 5.83)","('Address-3063', 6.0)","('Address-3474', 6.0)","('Address-1963', 6.0)","('Address-484', 6.0)"
Address-3274,"('Address-2312', 4.9)","('Address-2848', 5.66)","('Address-845', 5.66)","('Address-58', 5.83)","('Address-2837', 6.0)","('Address-1470', 6.0)","('Address-4', 6.16)","('Address-3024', 6.16)","('Address-2600', 6.16)","('Address-614', 6.32)"
Address-3275,"('Address-2791', 5.66)","('Address-2218', 6.16)","('Address-3373', 6.32)","('Address-3659', 6.32)","('Address-3983', 6.48)","('Address-122', 6.63)","('Address-1699', 6.63)","('Address-3883', 6.63)","('Address-2325', 6.63)","('Address-3305', 6.78)"
Address-3276,"('Address-834', 6.16)","('Address-1451', 6.32)","('Address-3311', 6.32)","('Address-3113', 6.32)","('Address-1715', 6.32)","('Address-3133', 6.48)","('Address-3853', 6.48)","('Address-107', 6.48)","('Address-1295', 6.48)","('Address-1862', 6.78)"
Address-3277,"('Address-3230', 6.16)","('Address-1177', 6.32)","('Address-1536', 6.48)","('Address-1669', 6.48)","('Address-465', 6.63)","('Address-3930', 6.63)","('Address-4189', 6.78)","('Address-1447', 6.78)","('Address-3842', 6.78)","('Address-1987', 6.93)"
Address-3278,"('Address-277', 5.29)","('Address-2269', 5.66)","('Address-18', 5.83)","('Address-916', 5.83)","('Address-3714', 5.83)","('Address-4088', 5.83)","('Address-2349', 6.0)","('Address-336', 6.0)","('Address-1411', 6.0)","('Address-3608', 6.16)"
Address-3279,"('Address-2669', 5.29)","('Address-3133', 5.48)","('Address-3556', 5.48)","('Address-1960', 5.66)","('Address-3329', 5.83)","('Address-248', 5.83)","('Address-1122', 5.83)","('Address-3152', 5.83)","('Address-204', 5.83)","('Address-2301', 5.83)"
Address-3280,"('Address-2919', 5.66)","('Address-2787', 6.16)","('Address-3227', 6.32)","('Address-2602', 6.48)","('Address-844', 6.63)","('Address-893', 6.78)","('Address-1047', 6.78)","('Address-3335', 6.78)","('Address-3687', 6.78)","('Address-1771', 6.78)"
Address-3281,"('Address-2584', 5.1)","('Address-1166', 5.66)","('Address-83', 6.0)","('Address-639', 6.0)","('Address-3609', 6.16)","('Address-1938', 6.16)","('Address-1800', 6.16)","('Address-2443', 6.16)","('Address-1689', 6.32)","('Address-4070', 6.32)"
Address-3282,"('Address-3340', 4.9)","('Address-4056', 5.48)","('Address-2158', 5.48)","('Address-3859', 5.48)","('Address-3194', 5.48)","('Address-766', 5.66)","('Address-1389', 5.66)","('Address-2544', 5.83)","('Address-2715', 5.83)","('Address-803', 5.83)"
Address-3283,"('Address-1447', 6.16)","('Address-390', 6.78)","('Address-2393', 7.07)","('Address-3234', 7.21)","('Address-199', 7.21)","('Address-808', 7.35)","('Address-1439', 7.35)","('Address-1989', 7.35)","('Address-659', 7.35)","('Address-1777', 7.35)"
Address-3284,"('Address-2180', 5.1)","('Address-2837', 5.48)","('Address-2627', 5.66)","('Address-3166', 5.66)","('Address-4055', 5.66)","('Address-3445', 5.66)","('Address-2796', 5.66)","('Address-4232', 5.83)","('Address-534', 5.83)","('Address-4226', 5.83)"
Address-3285,"('Address-1869', 6.78)","('Address-3845', 6.78)","('Address-2237', 6.93)","('Address-3852', 6.93)","('Address-459', 7.07)","('Address-575', 7.07)","('Address-2816', 7.07)","('Address-2463', 7.07)","('Address-429', 7.21)","('Address-2939', 7.21)"
Address-3286,"('Address-3119', 6.32)","('Address-150', 6.63)","('Address-267', 6.78)","('Address-3665', 6.93)","('Address-1841', 6.93)","('Address-375', 7.07)","('Address-398', 7.07)","('Address-2378', 7.07)","('Address-2628', 7.07)","('Address-1333', 7.07)"
Address-3287,"('Address-161', 5.66)","('Address-1289', 5.66)","('Address-3194', 5.83)","('Address-1450', 5.83)","('Address-1779', 6.0)","('Address-234', 6.0)","('Address-3146', 6.16)","('Address-4097', 6.16)","('Address-3282', 6.16)","('Address-1480', 6.16)"
Address-3288,"('Address-1913', 5.83)","('Address-1862', 6.0)","('Address-3133', 6.16)","('Address-952', 6.16)","('Address-477', 6.16)","('Address-1433', 6.16)","('Address-3152', 6.16)","('Address-1960', 6.16)","('Address-253', 6.16)","('Address-4095', 6.32)"
Address-3289,"('Address-1348', 6.0)","('Address-2662', 6.0)","('Address-3748', 6.48)","('Address-375', 6.48)","('Address-227', 6.63)","('Address-983', 6.63)","('Address-4009', 6.63)","('Address-1844', 6.63)","('Address-1509', 6.63)","('Address-3108', 6.78)"
