,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
SSN-2803,"('SSN-3202', 1.41)","('SSN-1612', 2.0)","('SSN-513', 2.0)","('SSN-1627', 2.0)","('SSN-2798', 2.0)","('SSN-288', 2.0)","('SSN-1619', 2.0)","('SSN-2646', 2.0)","('SSN-2865', 2.0)","('SSN-2923', 2.0)"
SSN-2804,"('SSN-102', 1.41)","('SSN-1116', 1.41)","('SSN-196', 1.41)","('SSN-2880', 2.0)","('SSN-1831', 2.0)","('SSN-224', 2.0)","('SSN-1991', 2.0)","('SSN-305', 2.0)","('SSN-3284', 2.0)","('SSN-2175', 2.0)"
SSN-2805,"('SSN-2326', 1.41)","('SSN-2485', 1.41)","('SSN-2599', 1.41)","('SSN-2476', 2.0)","('SSN-1090', 2.0)","('SSN-1823', 2.0)","('SSN-3210', 2.0)","('SSN-3310', 2.0)","('SSN-375', 2.0)","('SSN-2921', 2.0)"
SSN-2806,"('SSN-2980', 1.41)","('SSN-2216', 1.41)","('SSN-2914', 2.0)","('SSN-2669', 2.0)","('SSN-1591', 2.0)","('SSN-566', 2.0)","('SSN-3321', 2.0)","('SSN-2250', 2.0)","('SSN-2527', 2.0)","('SSN-3205', 2.0)"
SSN-2807,"('SSN-871', 1.41)","('SSN-235', 1.41)","('SSN-3414', 1.41)","('SSN-619', 2.0)","('SSN-1605', 2.0)","('SSN-423', 2.0)","('SSN-1250', 2.0)","('SSN-1614', 2.0)","('SSN-544', 2.0)","('SSN-1593', 2.0)"
SSN-2808,"('SSN-2638', 1.41)","('SSN-3047', 1.41)","('SSN-3076', 2.0)","('SSN-1066', 2.0)","('SSN-2683', 2.0)","('SSN-2407', 2.0)","('SSN-1904', 2.0)","('SSN-2256', 2.0)","('SSN-637', 2.0)","('SSN-3054', 2.0)"
SSN-2809,"('SSN-1270', 1.41)","('SSN-898', 2.0)","('SSN-219', 2.0)","('SSN-3095', 2.0)","('SSN-3107', 2.0)","('SSN-1352', 2.0)","('SSN-862', 2.0)","('SSN-2011', 2.0)","('SSN-1971', 2.0)","('SSN-922', 2.0)"
SSN-2810,"('SSN-520', 1.41)","('SSN-3445', 1.41)","('SSN-1250', 2.0)","('SSN-1823', 2.0)","('SSN-2490', 2.0)","('SSN-2120', 2.0)","('SSN-3261', 2.0)","('SSN-3441', 2.0)","('SSN-2545', 2.0)","('SSN-1652', 2.0)"
SSN-2811,"('SSN-2055', 1.41)","('SSN-3296', 1.41)","('SSN-1136', 2.0)","('SSN-2361', 2.0)","('SSN-3081', 2.0)","('SSN-2264', 2.0)","('SSN-3122', 2.0)","('SSN-620', 2.0)","('SSN-3285', 2.0)","('SSN-1105', 2.0)"
SSN-2812,"('SSN-2596', 1.41)","('SSN-1389', 2.0)","('SSN-2483', 2.0)","('SSN-562', 2.0)","('SSN-1868', 2.0)","('SSN-2240', 2.0)","('SSN-1289', 2.0)","('SSN-2944', 2.0)","('SSN-1727', 2.0)","('SSN-87', 2.0)"
SSN-2813,"('SSN-2436', 1.41)","('SSN-3319', 2.0)","('SSN-856', 2.0)","('SSN-606', 2.0)","('SSN-3022', 2.0)","('SSN-80', 2.0)","('SSN-3220', 2.0)","('SSN-836', 2.0)","('SSN-2303', 2.0)","('SSN-1753', 2.0)"
SSN-2814,"('SSN-1934', 1.41)","('SSN-1322', 2.0)","('SSN-1075', 2.0)","('SSN-233', 2.0)","('SSN-1513', 2.0)","('SSN-440', 2.0)","('SSN-1575', 2.0)","('SSN-162', 2.0)","('SSN-2018', 2.0)","('SSN-922', 2.0)"
SSN-2815,"('SSN-426', 1.41)","('SSN-409', 1.41)","('SSN-213', 1.41)","('SSN-1742', 2.0)","('SSN-275', 2.0)","('SSN-1177', 2.0)","('SSN-367', 2.0)","('SSN-1460', 2.0)","('SSN-110', 2.0)","('SSN-1679', 2.0)"
SSN-2816,"('SSN-3368', 2.0)","('SSN-2573', 2.0)","('SSN-1244', 2.0)","('SSN-1002', 2.0)","('SSN-802', 2.0)","('SSN-2949', 2.0)","('SSN-3073', 2.0)","('SSN-1147', 2.0)","('SSN-3199', 2.0)","('SSN-3329', 2.0)"
SSN-2817,"('SSN-2281', 1.41)","('SSN-2788', 1.41)","('SSN-2512', 1.41)","('SSN-1985', 1.41)","('SSN-2617', 2.0)","('SSN-2589', 2.0)","('SSN-3190', 2.0)","('SSN-2634', 2.0)","('SSN-3041', 2.0)","('SSN-1224', 2.0)"
SSN-2818,"('SSN-1748', 1.41)","('SSN-536', 2.0)","('SSN-424', 2.0)","('SSN-2052', 2.0)","('SSN-130', 2.0)","('SSN-1463', 2.0)","('SSN-2601', 2.0)","('SSN-2008', 2.0)","('SSN-1591', 2.0)","('SSN-2175', 2.0)"
SSN-2819,"('SSN-3309', 1.41)","('SSN-1089', 2.0)","('SSN-2585', 2.0)","('SSN-2064', 2.0)","('SSN-49', 2.0)","('SSN-1913', 2.0)","('SSN-1860', 2.0)","('SSN-1113', 2.0)","('SSN-2270', 2.0)","('SSN-1937', 2.0)"
SSN-2820,"('SSN-3149', 1.41)","('SSN-153', 1.41)","('SSN-38', 2.0)","('SSN-2989', 2.0)","('SSN-745', 2.0)","('SSN-2616', 2.0)","('SSN-1751', 2.0)","('SSN-460', 2.0)","('SSN-2590', 2.0)","('SSN-45', 2.0)"
SSN-2821,"('SSN-1104', 1.41)","('SSN-3380', 1.41)","('SSN-37', 1.41)","('SSN-108', 2.0)","('SSN-280', 2.0)","('SSN-2298', 2.0)","('SSN-2641', 2.0)","('SSN-2167', 2.0)","('SSN-2540', 2.0)","('SSN-630', 2.0)"
SSN-2822,"('SSN-862', 1.41)","('SSN-1953', 2.0)","('SSN-197', 2.0)","('SSN-3171', 2.0)","('SSN-1706', 2.0)","('SSN-3431', 2.0)","('SSN-3214', 2.0)","('SSN-84', 2.0)","('SSN-1566', 2.0)","('SSN-1745', 2.0)"
SSN-2823,"('SSN-1343', 1.41)","('SSN-3106', 1.41)","('SSN-2653', 1.41)","('SSN-603', 1.41)","('SSN-234', 2.0)","('SSN-1090', 2.0)","('SSN-952', 2.0)","('SSN-1434', 2.0)","('SSN-1294', 2.0)","('SSN-2725', 2.0)"
SSN-2824,"('SSN-3288', 1.41)","('SSN-2655', 1.41)","('SSN-1124', 1.41)","('SSN-622', 2.0)","('SSN-3440', 2.0)","('SSN-3191', 2.0)","('SSN-1854', 2.0)","('SSN-1989', 2.0)","('SSN-1958', 2.0)","('SSN-2193', 2.0)"
SSN-2825,"('SSN-2636', 1.41)","('SSN-2547', 2.0)","('SSN-3370', 2.0)","('SSN-2182', 2.0)","('SSN-1909', 2.0)","('SSN-3162', 2.0)","('SSN-1781', 2.0)","('SSN-1549', 2.0)","('SSN-2784', 2.0)","('SSN-932', 2.0)"
SSN-2826,"('SSN-1182', 2.0)","('SSN-984', 2.0)","('SSN-3110', 2.0)","('SSN-2100', 2.0)","('SSN-132', 2.0)","('SSN-1325', 2.0)","('SSN-1941', 2.0)","('SSN-2673', 2.0)","('SSN-276', 2.0)","('SSN-648', 2.0)"
SSN-2827,"('SSN-1391', 1.41)","('SSN-741', 1.41)","('SSN-265', 2.0)","('SSN-2002', 2.0)","('SSN-3091', 2.0)","('SSN-964', 2.0)","('SSN-2693', 2.0)","('SSN-390', 2.0)","('SSN-535', 2.0)","('SSN-3353', 2.0)"
SSN-2828,"('SSN-2619', 1.41)","('SSN-2845', 1.41)","('SSN-804', 2.0)","('SSN-253', 2.0)","('SSN-2923', 2.0)","('SSN-898', 2.0)","('SSN-3309', 2.0)","('SSN-2729', 2.0)","('SSN-1176', 2.0)","('SSN-1671', 2.0)"
SSN-2829,"('SSN-886', 1.41)","('SSN-323', 1.41)","('SSN-2234', 1.41)","('SSN-488', 1.41)","('SSN-2437', 1.41)","('SSN-2350', 1.41)","('SSN-2246', 1.41)","('SSN-1163', 2.0)","('SSN-850', 2.0)","('SSN-1225', 2.0)"
SSN-2830,"('SSN-3116', 1.41)","('SSN-80', 1.41)","('SSN-2174', 1.41)","('SSN-1205', 2.0)","('SSN-172', 2.0)","('SSN-1161', 2.0)","('SSN-2813', 2.0)","('SSN-2529', 2.0)","('SSN-1562', 2.0)","('SSN-820', 2.0)"
SSN-2831,"('SSN-2199', 1.41)","('SSN-1006', 2.0)","('SSN-2279', 2.0)","('SSN-2490', 2.0)","('SSN-3437', 2.0)","('SSN-2953', 2.0)","('SSN-1909', 2.0)","('SSN-3370', 2.0)","('SSN-2856', 2.0)","('SSN-2784', 2.0)"
SSN-2832,"('SSN-14', 1.41)","('SSN-1134', 2.0)","('SSN-2098', 2.0)","('SSN-1267', 2.0)","('SSN-352', 2.0)","('SSN-451', 2.0)","('SSN-292', 2.0)","('SSN-190', 2.0)","('SSN-2716', 2.0)","('SSN-3330', 2.0)"
SSN-2833,"('SSN-793', 1.41)","('SSN-1774', 1.41)","('SSN-2162', 2.0)","('SSN-513', 2.0)","('SSN-2909', 2.0)","('SSN-2983', 2.0)","('SSN-1248', 2.0)","('SSN-703', 2.0)","('SSN-515', 2.0)","('SSN-671', 2.0)"
SSN-2834,"('SSN-3299', 1.41)","('SSN-776', 1.41)","('SSN-786', 2.0)","('SSN-2709', 2.0)","('SSN-2724', 2.0)","('SSN-427', 2.0)","('SSN-155', 2.0)","('SSN-673', 2.0)","('SSN-2047', 2.0)","('SSN-1379', 2.0)"
SSN-2835,"('SSN-2724', 1.41)","('SSN-391', 1.41)","('SSN-471', 1.41)","('SSN-1570', 1.41)","('SSN-3341', 2.0)","('SSN-1027', 2.0)","('SSN-2492', 2.0)","('SSN-3432', 2.0)","('SSN-2144', 2.0)","('SSN-1781', 2.0)"
SSN-2836,"('SSN-2585', 1.41)","('SSN-2031', 1.41)","('SSN-809', 1.41)","('SSN-117', 2.0)","('SSN-2819', 2.0)","('SSN-3001', 2.0)","('SSN-2442', 2.0)","('SSN-26', 2.0)","('SSN-3385', 2.0)","('SSN-2800', 2.0)"
SSN-2837,"('SSN-1634', 1.41)","('SSN-3218', 1.41)","('SSN-3461', 1.41)","('SSN-3407', 1.41)","('SSN-944', 2.0)","('SSN-705', 2.0)","('SSN-3421', 2.0)","('SSN-1815', 2.0)","('SSN-2401', 2.0)","('SSN-1624', 2.0)"
SSN-2838,"('SSN-2802', 2.0)","('SSN-1325', 2.0)","('SSN-1377', 2.0)","('SSN-3134', 2.0)","('SSN-701', 2.0)","('SSN-23', 2.0)","('SSN-791', 2.0)","('SSN-846', 2.0)","('SSN-2792', 2.0)","('SSN-291', 2.0)"
SSN-2839,"('SSN-1332', 1.41)","('SSN-444', 2.0)","('SSN-2086', 2.0)","('SSN-1451', 2.0)","('SSN-1994', 2.0)","('SSN-3291', 2.0)","('SSN-2876', 2.0)","('SSN-2015', 2.0)","('SSN-2300', 2.0)","('SSN-2073', 2.0)"
SSN-2840,"('SSN-1681', 1.41)","('SSN-1782', 2.0)","('SSN-777', 2.0)","('SSN-629', 2.0)","('SSN-1565', 2.0)","('SSN-1711', 2.0)","('SSN-2410', 2.0)","('SSN-1056', 2.0)","('SSN-995', 2.0)","('SSN-2325', 2.0)"
SSN-2841,"('SSN-3015', 1.41)","('SSN-2893', 2.0)","('SSN-765', 2.0)","('SSN-3402', 2.0)","('SSN-2325', 2.0)","('SSN-449', 2.0)","('SSN-3108', 2.0)","('SSN-39', 2.0)","('SSN-1031', 2.0)","('SSN-420', 2.0)"
SSN-2842,"('SSN-3181', 1.41)","('SSN-1952', 1.41)","('SSN-2068', 2.0)","('SSN-3041', 2.0)","('SSN-133', 2.0)","('SSN-2299', 2.0)","('SSN-2914', 2.0)","('SSN-716', 2.0)","('SSN-2301', 2.0)","('SSN-28', 2.0)"
SSN-2843,"('SSN-1269', 1.41)","('SSN-1014', 1.41)","('SSN-3335', 1.41)","('SSN-2392', 2.0)","('SSN-1445', 2.0)","('SSN-2915', 2.0)","('SSN-2219', 2.0)","('SSN-1233', 2.0)","('SSN-1898', 2.0)","('SSN-243', 2.0)"
SSN-2844,"('SSN-1574', 1.41)","('SSN-1846', 1.41)","('SSN-3155', 1.41)","('SSN-413', 2.0)","('SSN-457', 2.0)","('SSN-894', 2.0)","('SSN-1230', 2.0)","('SSN-3065', 2.0)","('SSN-2498', 2.0)","('SSN-1605', 2.0)"
SSN-2845,"('SSN-253', 1.41)","('SSN-1391', 1.41)","('SSN-2828', 1.41)","('SSN-2619', 1.41)","('SSN-672', 1.41)","('SSN-1840', 2.0)","('SSN-3353', 2.0)","('SSN-1847', 2.0)","('SSN-465', 2.0)","('SSN-741', 2.0)"
SSN-2846,"('SSN-3278', 1.41)","('SSN-2079', 2.0)","('SSN-3086', 2.0)","('SSN-1883', 2.0)","('SSN-1878', 2.0)","('SSN-1573', 2.0)","('SSN-2931', 2.0)","('SSN-891', 2.0)","('SSN-3002', 2.0)","('SSN-2369', 2.0)"
SSN-2847,"('SSN-2475', 1.41)","('SSN-2036', 1.41)","('SSN-1846', 2.0)","('SSN-2536', 2.0)","('SSN-3006', 2.0)","('SSN-3414', 2.0)","('SSN-2798', 2.0)","('SSN-1230', 2.0)","('SSN-457', 2.0)","('SSN-1614', 2.0)"
SSN-2848,"('SSN-872', 2.0)","('SSN-964', 2.0)","('SSN-1891', 2.0)","('SSN-665', 2.0)","('SSN-2031', 2.0)","('SSN-2869', 2.0)","('SSN-1734', 2.0)","('SSN-3423', 2.0)","('SSN-1236', 2.0)","('SSN-439', 2.0)"
SSN-2849,"('SSN-310', 1.41)","('SSN-3442', 1.41)","('SSN-1987', 2.0)","('SSN-2449', 2.0)","('SSN-1311', 2.0)","('SSN-1068', 2.0)","('SSN-3279', 2.0)","('SSN-25', 2.0)","('SSN-212', 2.0)","('SSN-557', 2.0)"
SSN-2850,"('SSN-1639', 1.41)","('SSN-1328', 2.0)","('SSN-3289', 2.0)","('SSN-3038', 2.0)","('SSN-1946', 2.0)","('SSN-2965', 2.0)","('SSN-100', 2.0)","('SSN-554', 2.0)","('SSN-679', 2.0)","('SSN-1196', 2.0)"
SSN-2851,"('SSN-3142', 1.41)","('SSN-3101', 1.41)","('SSN-3271', 2.0)","('SSN-273', 2.0)","('SSN-1937', 2.0)","('SSN-2555', 2.0)","('SSN-404', 2.0)","('SSN-2540', 2.0)","('SSN-2644', 2.0)","('SSN-229', 2.0)"
SSN-2852,"('SSN-2580', 1.41)","('SSN-3244', 1.41)","('SSN-1943', 1.41)","('SSN-2437', 2.0)","('SSN-1789', 2.0)","('SSN-476', 2.0)","('SSN-850', 2.0)","('SSN-1362', 2.0)","('SSN-1760', 2.0)","('SSN-1970', 2.0)"
SSN-2853,"('SSN-153', 1.41)","('SSN-175', 2.0)","('SSN-3408', 2.0)","('SSN-2006', 2.0)","('SSN-2903', 2.0)","('SSN-674', 2.0)","('SSN-1978', 2.0)","('SSN-3203', 2.0)","('SSN-45', 2.0)","('SSN-3149', 2.0)"
SSN-2854,"('SSN-2119', 1.41)","('SSN-2793', 1.41)","('SSN-3284', 2.0)","('SSN-830', 2.0)","('SSN-2337', 2.0)","('SSN-1015', 2.0)","('SSN-3367', 2.0)","('SSN-1568', 2.0)","('SSN-1379', 2.0)","('SSN-2378', 2.0)"
SSN-2855,"('SSN-1311', 1.41)","('SSN-1349', 2.0)","('SSN-3420', 2.0)","('SSN-1381', 2.0)","('SSN-755', 2.0)","('SSN-701', 2.0)","('SSN-2068', 2.0)","('SSN-2220', 2.0)","('SSN-3382', 2.0)","('SSN-2802', 2.0)"
SSN-2856,"('SSN-1120', 1.41)","('SSN-2199', 1.41)","('SSN-1621', 2.0)","('SSN-1041', 2.0)","('SSN-1035', 2.0)","('SSN-1060', 2.0)","('SSN-601', 2.0)","('SSN-2271', 2.0)","('SSN-2490', 2.0)","('SSN-1538', 2.0)"
SSN-2857,"('SSN-2112', 2.0)","('SSN-545', 2.0)","('SSN-60', 2.0)","('SSN-2329', 2.0)","('SSN-1618', 2.0)","('SSN-1449', 2.0)","('SSN-764', 2.0)","('SSN-372', 2.0)","('SSN-2262', 2.0)","('SSN-279', 2.0)"
SSN-2858,"('SSN-250', 2.0)","('SSN-1364', 2.0)","('SSN-1701', 2.0)","('SSN-3000', 2.0)","('SSN-2305', 2.0)","('SSN-3204', 2.0)","('SSN-3361', 2.0)","('SSN-2678', 2.0)","('SSN-911', 2.0)","('SSN-1931', 2.0)"
SSN-2859,"('SSN-3118', 1.41)","('SSN-1110', 2.0)","('SSN-1929', 2.0)","('SSN-240', 2.0)","('SSN-3014', 2.0)","('SSN-1200', 2.0)","('SSN-1186', 2.0)","('SSN-2957', 2.0)","('SSN-2089', 2.0)","('SSN-689', 2.0)"
SSN-2860,"('SSN-1097', 1.41)","('SSN-3091', 1.41)","('SSN-2715', 1.41)","('SSN-2914', 1.41)","('SSN-24', 1.41)","('SSN-1606', 1.41)","('SSN-3423', 1.41)","('SSN-2472', 1.41)","('SSN-3089', 1.41)","('SSN-2253', 1.41)"
SSN-2861,"('SSN-278', 1.41)","('SSN-2129', 1.41)","('SSN-2581', 1.41)","('SSN-2668', 2.0)","('SSN-3058', 2.0)","('SSN-33', 2.0)","('SSN-2456', 2.0)","('SSN-584', 2.0)","('SSN-1308', 2.0)","('SSN-2656', 2.0)"
SSN-2862,"('SSN-485', 2.0)","('SSN-2321', 2.0)","('SSN-2129', 2.0)","('SSN-1678', 2.0)","('SSN-2965', 2.0)","('SSN-33', 2.0)","('SSN-582', 2.0)","('SSN-2789', 2.0)","('SSN-1993', 2.0)","('SSN-1223', 2.0)"
SSN-2863,"('SSN-105', 2.0)","('SSN-2369', 2.0)","('SSN-852', 2.0)","('SSN-824', 2.0)","('SSN-851', 2.0)","('SSN-2150', 2.0)","('SSN-2206', 2.0)","('SSN-1974', 2.0)","('SSN-3236', 2.0)","('SSN-1796', 2.0)"
SSN-2864,"('SSN-1990', 1.41)","('SSN-725', 2.0)","('SSN-2664', 2.0)","('SSN-2593', 2.0)","('SSN-1933', 2.0)","('SSN-1324', 2.0)","('SSN-1217', 2.0)","('SSN-2067', 2.0)","('SSN-1121', 2.0)","('SSN-1441', 2.0)"
SSN-2865,"('SSN-1466', 1.41)","('SSN-2411', 1.41)","('SSN-3250', 1.41)","('SSN-1627', 1.41)","('SSN-3344', 2.0)","('SSN-766', 2.0)","('SSN-1879', 2.0)","('SSN-1515', 2.0)","('SSN-2498', 2.0)","('SSN-2983', 2.0)"
SSN-2866,"('SSN-1059', 1.41)","('SSN-757', 1.41)","('SSN-944', 1.41)","('SSN-2963', 1.41)","('SSN-3407', 1.41)","('SSN-701', 1.41)","('SSN-1381', 1.41)","('SSN-2470', 2.0)","('SSN-42', 2.0)","('SSN-1807', 2.0)"
SSN-2867,"('SSN-581', 1.41)","('SSN-64', 1.41)","('SSN-2671', 2.0)","('SSN-3287', 2.0)","('SSN-31', 2.0)","('SSN-1396', 2.0)","('SSN-2352', 2.0)","('SSN-1891', 2.0)","('SSN-684', 2.0)","('SSN-1086', 2.0)"
SSN-2868,"('SSN-909', 1.41)","('SSN-1169', 1.41)","('SSN-999', 1.41)","('SSN-756', 2.0)","('SSN-1383', 2.0)","('SSN-3049', 2.0)","('SSN-408', 2.0)","('SSN-1473', 2.0)","('SSN-1090', 2.0)","('SSN-606', 2.0)"
SSN-2869,"('SSN-3094', 1.41)","('SSN-1048', 2.0)","('SSN-385', 2.0)","('SSN-2300', 2.0)","('SSN-2261', 2.0)","('SSN-2073', 2.0)","('SSN-3423', 2.0)","('SSN-2848', 2.0)","('SSN-58', 2.0)","('SSN-1026', 2.0)"
SSN-2870,"('SSN-2124', 1.41)","('SSN-563', 1.41)","('SSN-1709', 1.41)","('SSN-1460', 2.0)","('SSN-213', 2.0)","('SSN-409', 2.0)","('SSN-3313', 2.0)","('SSN-1584', 2.0)","('SSN-287', 2.0)","('SSN-557', 2.0)"
SSN-2871,"('SSN-285', 2.0)","('SSN-30', 2.0)","('SSN-736', 2.0)","('SSN-1', 2.0)","('SSN-67', 2.0)","('SSN-970', 2.0)","('SSN-1229', 2.0)","('SSN-2725', 2.0)","('SSN-2587', 2.0)","('SSN-663', 2.0)"
SSN-2872,"('SSN-406', 1.41)","('SSN-2377', 2.0)","('SSN-3079', 2.0)","('SSN-1908', 2.0)","('SSN-2887', 2.0)","('SSN-3207', 2.0)","('SSN-2296', 2.0)","('SSN-2013', 2.0)","('SSN-589', 2.0)","('SSN-1834', 2.0)"
SSN-2873,"('SSN-2174', 1.41)","('SSN-1013', 1.41)","('SSN-3022', 1.41)","('SSN-1877', 2.0)","('SSN-1154', 2.0)","('SSN-3178', 2.0)","('SSN-2741', 2.0)","('SSN-3053', 2.0)","('SSN-1562', 2.0)","('SSN-453', 2.0)"
SSN-2874,"('SSN-3229', 1.41)","('SSN-1793', 1.41)","('SSN-1956', 1.41)","('SSN-2200', 2.0)","('SSN-1668', 2.0)","('SSN-1498', 2.0)","('SSN-1126', 2.0)","('SSN-2215', 2.0)","('SSN-2634', 2.0)","('SSN-3270', 2.0)"
SSN-2875,"('SSN-1232', 1.41)","('SSN-2674', 1.41)","('SSN-2050', 1.41)","('SSN-787', 1.41)","('SSN-1940', 1.41)","('SSN-2383', 1.41)","('SSN-452', 1.41)","('SSN-249', 2.0)","('SSN-2194', 2.0)","('SSN-1400', 2.0)"
SSN-2876,"('SSN-1332', 1.41)","('SSN-1460', 2.0)","('SSN-399', 2.0)","('SSN-1451', 2.0)","('SSN-2839', 2.0)","('SSN-3291', 2.0)","('SSN-1670', 2.0)","('SSN-1994', 2.0)","('SSN-2056', 2.0)","('SSN-3278', 2.0)"
SSN-2877,"('SSN-48', 1.41)","('SSN-209', 1.41)","('SSN-1299', 1.41)","('SSN-3278', 2.0)","('SSN-1216', 2.0)","('SSN-2391', 2.0)","('SSN-3091', 2.0)","('SSN-2462', 2.0)","('SSN-1228', 2.0)","('SSN-704', 2.0)"
SSN-2878,"('SSN-219', 1.41)","('SSN-1753', 1.41)","('SSN-1270', 2.0)","('SSN-2022', 2.0)","('SSN-2246', 2.0)","('SSN-1298', 2.0)","('SSN-2275', 2.0)","('SSN-1252', 2.0)","('SSN-113', 2.0)","('SSN-465', 2.0)"
SSN-2879,"('SSN-2280', 1.41)","('SSN-431', 1.41)","('SSN-2192', 1.41)","('SSN-549', 1.41)","('SSN-1568', 2.0)","('SSN-2470', 2.0)","('SSN-2396', 2.0)","('SSN-1638', 2.0)","('SSN-841', 2.0)","('SSN-2586', 2.0)"
SSN-2880,"('SSN-1510', 1.41)","('SSN-2801', 1.41)","('SSN-2161', 1.41)","('SSN-2285', 1.41)","('SSN-710', 1.41)","('SSN-1342', 1.41)","('SSN-2399', 1.41)","('SSN-773', 1.41)","('SSN-3055', 1.41)","('SSN-1308', 1.41)"
SSN-2881,"('SSN-3094', 1.41)","('SSN-3185', 1.41)","('SSN-3388', 2.0)","('SSN-3142', 2.0)","('SSN-3423', 2.0)","('SSN-2073', 2.0)","('SSN-2585', 2.0)","('SSN-2869', 2.0)","('SSN-2753', 2.0)","('SSN-1656', 2.0)"
SSN-2882,"('SSN-3373', 1.41)","('SSN-298', 1.41)","('SSN-1208', 2.0)","('SSN-2171', 2.0)","('SSN-813', 2.0)","('SSN-2884', 2.0)","('SSN-1879', 2.0)","('SSN-2443', 2.0)","('SSN-2037', 2.0)","('SSN-1236', 2.0)"
SSN-2883,"('SSN-2611', 1.41)","('SSN-3203', 1.41)","('SSN-3146', 1.41)","('SSN-2989', 2.0)","('SSN-937', 2.0)","('SSN-745', 2.0)","('SSN-1942', 2.0)","('SSN-2006', 2.0)","('SSN-36', 2.0)","('SSN-2934', 2.0)"
SSN-2884,"('SSN-2628', 1.41)","('SSN-3332', 2.0)","('SSN-237', 2.0)","('SSN-2108', 2.0)","('SSN-224', 2.0)","('SSN-2443', 2.0)","('SSN-1240', 2.0)","('SSN-2882', 2.0)","('SSN-1237', 2.0)","('SSN-1309', 2.0)"
SSN-2885,"('SSN-936', 1.41)","('SSN-1690', 2.0)","('SSN-2336', 2.0)","('SSN-3453', 2.0)","('SSN-710', 2.0)","('SSN-477', 2.0)","('SSN-2362', 2.0)","('SSN-3153', 2.0)","('SSN-3171', 2.0)","('SSN-713', 2.0)"
SSN-2886,"('SSN-2536', 1.41)","('SSN-2463', 1.41)","('SSN-1283', 1.41)","('SSN-1397', 1.41)","('SSN-888', 1.41)","('SSN-3400', 1.41)","('SSN-1370', 1.41)","('SSN-41', 1.41)","('SSN-3073', 1.41)","('SSN-173', 2.0)"
SSN-2887,"('SSN-2296', 1.41)","('SSN-2977', 2.0)","('SSN-1823', 2.0)","('SSN-2872', 2.0)","('SSN-660', 2.0)","('SSN-657', 2.0)","('SSN-2485', 2.0)","('SSN-554', 2.0)","('SSN-2120', 2.0)","('SSN-3079', 2.0)"
SSN-2888,"('SSN-784', 1.41)","('SSN-1471', 1.41)","('SSN-1468', 2.0)","('SSN-82', 2.0)","('SSN-2938', 2.0)","('SSN-3118', 2.0)","('SSN-819', 2.0)","('SSN-2577', 2.0)","('SSN-1798', 2.0)","('SSN-1865', 2.0)"
SSN-2889,"('SSN-608', 1.41)","('SSN-704', 1.41)","('SSN-28', 1.41)","('SSN-581', 2.0)","('SSN-789', 2.0)","('SSN-526', 2.0)","('SSN-754', 2.0)","('SSN-2362', 2.0)","('SSN-2360', 2.0)","('SSN-1883', 2.0)"
SSN-2890,"('SSN-1628', 1.41)","('SSN-397', 1.41)","('SSN-2205', 1.41)","('SSN-973', 1.41)","('SSN-1966', 2.0)","('SSN-173', 2.0)","('SSN-3215', 2.0)","('SSN-2153', 2.0)","('SSN-2011', 2.0)","('SSN-1315', 2.0)"
SSN-2891,"('SSN-2905', 1.41)","('SSN-644', 2.0)","('SSN-2522', 2.0)","('SSN-3225', 2.0)","('SSN-1524', 2.0)","('SSN-466', 2.0)","('SSN-2070', 2.0)","('SSN-342', 2.0)","('SSN-1560', 2.0)","('SSN-72', 2.0)"
SSN-2892,"('SSN-3083', 1.41)","('SSN-1265', 2.0)","('SSN-1776', 2.0)","('SSN-825', 2.0)","('SSN-3037', 2.0)","('SSN-2200', 2.0)","('SSN-339', 2.0)","('SSN-3355', 2.0)","('SSN-1950', 2.0)","('SSN-3016', 2.0)"
SSN-2893,"('SSN-1559', 1.41)","('SSN-3015', 1.41)","('SSN-1601', 1.41)","('SSN-1550', 1.41)","('SSN-482', 2.0)","('SSN-2070', 2.0)","('SSN-1031', 2.0)","('SSN-3188', 2.0)","('SSN-39', 2.0)","('SSN-146', 2.0)"
SSN-2894,"('SSN-1435', 1.41)","('SSN-2924', 1.41)","('SSN-966', 2.0)","('SSN-2447', 2.0)","('SSN-1951', 2.0)","('SSN-176', 2.0)","('SSN-1672', 2.0)","('SSN-767', 2.0)","('SSN-3026', 2.0)","('SSN-1801', 2.0)"
SSN-2895,"('SSN-1007', 1.41)","('SSN-895', 1.41)","('SSN-244', 1.41)","('SSN-528', 1.41)","('SSN-3114', 1.41)","('SSN-2133', 1.41)","('SSN-1687', 1.41)","('SSN-24', 1.41)","('SSN-2507', 1.41)","('SSN-1841', 1.41)"
SSN-2896,"('SSN-3197', 1.41)","('SSN-2235', 2.0)","('SSN-1083', 2.0)","('SSN-3077', 2.0)","('SSN-1844', 2.0)","('SSN-1114', 2.0)","('SSN-3061', 2.0)","('SSN-956', 2.0)","('SSN-2054', 2.0)","('SSN-1235', 2.0)"
SSN-2897,"('SSN-398', 2.0)","('SSN-3074', 2.0)","('SSN-653', 2.0)","('SSN-2189', 2.0)","('SSN-1790', 2.0)","('SSN-1900', 2.0)","('SSN-3314', 2.0)","('SSN-1051', 2.0)","('SSN-2322', 2.0)","('SSN-416', 2.0)"
