,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
DL-3347,"('DL-3863', 3.46)","('DL-2055', 3.46)","('DL-3006', 3.74)","('DL-2172', 3.74)","('DL-698', 3.74)","('DL-3213', 3.74)","('DL-3469', 3.74)","('DL-2088', 3.74)","('DL-1258', 4.0)","('DL-2090', 4.0)"
DL-3348,"('DL-1734', 3.46)","('DL-2142', 3.74)","('DL-256', 3.74)","('DL-1957', 3.74)","('DL-4122', 3.74)","('DL-3571', 4.0)","('DL-2408', 4.0)","('DL-3111', 4.0)","('DL-3262', 4.0)","('DL-2318', 4.0)"
DL-3349,"('DL-2950', 3.74)","('DL-3410', 3.74)","('DL-66', 4.0)","('DL-2587', 4.0)","('DL-2444', 4.0)","('DL-4315', 4.0)","('DL-796', 4.0)","('DL-2740', 4.0)","('DL-1973', 4.0)","('DL-4182', 4.0)"
DL-3350,"('DL-3035', 3.74)","('DL-2608', 3.74)","('DL-2646', 3.74)","('DL-572', 3.74)","('DL-1304', 4.0)","('DL-1707', 4.0)","('DL-4042', 4.0)","('DL-3645', 4.0)","('DL-34', 4.0)","('DL-2760', 4.0)"
DL-3351,"('DL-587', 3.74)","('DL-3214', 3.74)","('DL-2957', 3.74)","('DL-1727', 3.74)","('DL-488', 4.0)","('DL-657', 4.0)","('DL-3551', 4.0)","('DL-1562', 4.0)","('DL-4236', 4.0)","('DL-3399', 4.0)"
DL-3352,"('DL-236', 3.46)","('DL-3850', 3.74)","('DL-3326', 4.0)","('DL-95', 4.0)","('DL-2111', 4.0)","('DL-1034', 4.0)","('DL-619', 4.24)","('DL-423', 4.24)","('DL-3160', 4.24)","('DL-1638', 4.24)"
DL-3353,"('DL-772', 4.0)","('DL-3570', 4.0)","('DL-2862', 4.0)","('DL-2429', 4.0)","('DL-1405', 4.0)","('DL-748', 4.24)","('DL-3627', 4.24)","('DL-1937', 4.24)","('DL-4252', 4.24)","('DL-3076', 4.24)"
DL-3354,"('DL-3087', 3.46)","('DL-1329', 3.74)","('DL-978', 3.74)","('DL-828', 3.74)","('DL-2651', 4.0)","('DL-2779', 4.0)","('DL-2463', 4.0)","('DL-4221', 4.0)","('DL-3222', 4.0)","('DL-3364', 4.0)"
DL-3355,"('DL-3678', 3.74)","('DL-4045', 3.74)","('DL-89', 4.0)","('DL-2675', 4.0)","('DL-2468', 4.0)","('DL-2101', 4.0)","('DL-2027', 4.0)","('DL-1621', 4.0)","('DL-2565', 4.0)","('DL-1618', 4.24)"
DL-3356,"('DL-1913', 3.74)","('DL-3967', 4.0)","('DL-1492', 4.0)","('DL-3659', 4.0)","('DL-1738', 4.0)","('DL-668', 4.0)","('DL-2350', 4.24)","('DL-3966', 4.24)","('DL-1290', 4.24)","('DL-4241', 4.24)"
DL-3357,"('DL-3857', 1.41)","('DL-971', 3.74)","('DL-3305', 3.74)","('DL-3653', 3.74)","('DL-3192', 4.0)","('DL-3546', 4.0)","('DL-1809', 4.0)","('DL-3959', 4.0)","('DL-1633', 4.0)","('DL-1229', 4.0)"
DL-3358,"('DL-2099', 3.46)","('DL-1380', 3.74)","('DL-1234', 3.74)","('DL-634', 4.0)","('DL-2555', 4.0)","('DL-2639', 4.0)","('DL-461', 4.0)","('DL-1173', 4.0)","('DL-15', 4.0)","('DL-2610', 4.0)"
DL-3359,"('DL-1908', 3.74)","('DL-959', 3.74)","('DL-1355', 3.74)","('DL-597', 3.74)","('DL-2783', 4.0)","('DL-1135', 4.0)","('DL-2468', 4.0)","('DL-1102', 4.0)","('DL-2213', 4.0)","('DL-996', 4.24)"
DL-3360,"('DL-2119', 3.74)","('DL-1646', 3.74)","('DL-2807', 4.0)","('DL-1854', 4.0)","('DL-1153', 4.0)","('DL-1926', 4.0)","('DL-2382', 4.24)","('DL-4041', 4.24)","('DL-2626', 4.24)","('DL-4031', 4.24)"
DL-3361,"('DL-4312', 3.46)","('DL-3716', 4.0)","('DL-2305', 4.0)","('DL-1635', 4.0)","('DL-1015', 4.0)","('DL-3304', 4.0)","('DL-4327', 4.0)","('DL-2206', 4.0)","('DL-202', 4.0)","('DL-1411', 4.0)"
DL-3362,"('DL-368', 3.46)","('DL-2011', 3.74)","('DL-3726', 4.0)","('DL-3046', 4.0)","('DL-2629', 4.0)","('DL-883', 4.0)","('DL-1845', 4.0)","('DL-3753', 4.0)","('DL-2207', 4.0)","('DL-3395', 4.0)"
DL-3363,"('DL-810', 4.0)","('DL-1152', 4.0)","('DL-4225', 4.0)","('DL-154', 4.24)","('DL-3154', 4.24)","('DL-2471', 4.24)","('DL-3721', 4.24)","('DL-1820', 4.24)","('DL-3514', 4.24)","('DL-366', 4.24)"
DL-3364,"('DL-502', 3.46)","('DL-3296', 3.74)","('DL-3720', 3.74)","('DL-4221', 3.74)","('DL-2151', 4.0)","('DL-23', 4.0)","('DL-3516', 4.0)","('DL-1344', 4.0)","('DL-3354', 4.0)","('DL-30', 4.0)"
DL-3365,"('DL-1043', 3.74)","('DL-925', 4.0)","('DL-400', 4.0)","('DL-3015', 4.0)","('DL-836', 4.0)","('DL-3623', 4.0)","('DL-460', 4.0)","('DL-437', 4.24)","('DL-1935', 4.24)","('DL-3532', 4.24)"
DL-3366,"('DL-1264', 4.0)","('DL-3586', 4.0)","('DL-733', 4.0)","('DL-3003', 4.0)","('DL-1973', 4.0)","('DL-2761', 4.24)","('DL-828', 4.24)","('DL-2213', 4.24)","('DL-3531', 4.24)","('DL-163', 4.24)"
DL-3367,"('DL-1104', 3.74)","('DL-4160', 3.74)","('DL-1008', 3.74)","('DL-785', 3.74)","('DL-3936', 3.74)","('DL-1286', 3.74)","('DL-1200', 3.74)","('DL-3446', 3.74)","('DL-1147', 3.74)","('DL-1930', 4.0)"
DL-3368,"('DL-2457', 2.83)","('DL-2026', 3.16)","('DL-2357', 3.74)","('DL-3108', 4.0)","('DL-3444', 4.0)","('DL-2898', 4.0)","('DL-3820', 4.0)","('DL-1703', 4.0)","('DL-2040', 4.0)","('DL-3309', 4.24)"
DL-3369,"('DL-3727', 4.0)","('DL-997', 4.0)","('DL-4266', 4.0)","('DL-1346', 4.0)","('DL-1737', 4.0)","('DL-1354', 4.24)","('DL-971', 4.24)","('DL-299', 4.24)","('DL-573', 4.24)","('DL-2135', 4.24)"
DL-3370,"('DL-1997', 3.16)","('DL-1054', 3.46)","('DL-3465', 3.74)","('DL-3494', 4.0)","('DL-3885', 4.0)","('DL-319', 4.0)","('DL-3515', 4.0)","('DL-2778', 4.0)","('DL-1553', 4.0)","('DL-574', 4.0)"
DL-3371,"('DL-187', 3.74)","('DL-247', 3.74)","('DL-3070', 3.74)","('DL-1103', 3.74)","('DL-1235', 3.74)","('DL-608', 3.74)","('DL-1089', 3.74)","('DL-1022', 4.0)","('DL-3614', 4.0)","('DL-2357', 4.0)"
DL-3372,"('DL-3848', 3.46)","('DL-917', 3.74)","('DL-2249', 3.74)","('DL-156', 3.74)","('DL-4013', 3.74)","('DL-4055', 3.74)","('DL-547', 3.74)","('DL-2788', 3.74)","('DL-1929', 3.74)","('DL-4124', 3.74)"
DL-3373,"('DL-1693', 3.46)","('DL-2529', 3.46)","('DL-2434', 3.74)","('DL-3006', 3.74)","('DL-393', 4.0)","('DL-3593', 4.0)","('DL-2889', 4.0)","('DL-3347', 4.0)","('DL-3106', 4.0)","('DL-959', 4.0)"
DL-3374,"('DL-1017', 3.74)","('DL-1392', 4.0)","('DL-680', 4.0)","('DL-4122', 4.0)","('DL-2994', 4.0)","('DL-2732', 4.0)","('DL-4198', 4.0)","('DL-3250', 4.24)","('DL-3216', 4.24)","('DL-1124', 4.24)"
DL-3375,"('DL-798', 3.46)","('DL-3632', 3.74)","('DL-3922', 3.74)","('DL-4058', 3.74)","('DL-3425', 3.74)","('DL-3562', 4.0)","('DL-908', 4.0)","('DL-1719', 4.0)","('DL-3079', 4.0)","('DL-3926', 4.0)"
DL-3376,"('DL-1032', 3.74)","('DL-1619', 3.74)","('DL-3900', 3.74)","('DL-1435', 4.0)","('DL-4176', 4.24)","('DL-431', 4.24)","('DL-1889', 4.24)","('DL-2513', 4.24)","('DL-247', 4.24)","('DL-2923', 4.24)"
DL-3377,"('DL-3290', 3.46)","('DL-4107', 3.74)","('DL-2034', 3.74)","('DL-1199', 4.0)","('DL-4087', 4.0)","('DL-3008', 4.0)","('DL-4157', 4.0)","('DL-2955', 4.0)","('DL-872', 4.0)","('DL-602', 4.0)"
DL-3378,"('DL-689', 3.46)","('DL-2705', 3.74)","('DL-805', 4.0)","('DL-376', 4.0)","('DL-1902', 4.0)","('DL-4039', 4.0)","('DL-1259', 4.0)","('DL-2170', 4.0)","('DL-293', 4.0)","('DL-3060', 4.0)"
DL-3379,"('DL-1991', 3.46)","('DL-1760', 3.46)","('DL-849', 3.46)","('DL-1661', 3.74)","('DL-272', 3.74)","('DL-2166', 3.74)","('DL-4337', 3.74)","('DL-4106', 3.74)","('DL-775', 3.74)","('DL-3315', 3.74)"
DL-3380,"('DL-2866', 3.46)","('DL-916', 3.46)","('DL-3908', 3.46)","('DL-1912', 3.74)","('DL-2911', 4.0)","('DL-2470', 4.0)","('DL-3846', 4.0)","('DL-2209', 4.0)","('DL-2146', 4.0)","('DL-2225', 4.0)"
DL-3381,"('DL-1495', 3.46)","('DL-3751', 3.46)","('DL-787', 3.74)","('DL-1951', 3.74)","('DL-2254', 3.74)","('DL-2329', 3.74)","('DL-2485', 3.74)","('DL-3008', 3.74)","('DL-2886', 3.74)","('DL-303', 3.74)"
DL-3382,"('DL-733', 3.46)","('DL-1484', 3.74)","('DL-2288', 3.74)","('DL-1173', 4.0)","('DL-2587', 4.0)","('DL-972', 4.0)","('DL-3323', 4.0)","('DL-714', 4.0)","('DL-1170', 4.24)","('DL-4267', 4.24)"
DL-3383,"('DL-1534', 3.46)","('DL-295', 3.46)","('DL-4061', 3.74)","('DL-2521', 3.74)","('DL-877', 3.74)","('DL-2296', 3.74)","('DL-3004', 3.74)","('DL-3644', 3.74)","('DL-1157', 3.74)","('DL-383', 3.74)"
DL-3384,"('DL-1239', 3.16)","('DL-3680', 3.74)","('DL-4042', 3.74)","('DL-1423', 3.74)","('DL-2430', 4.0)","('DL-2119', 4.0)","('DL-3160', 4.0)","('DL-3775', 4.0)","('DL-1034', 4.0)","('DL-647', 4.0)"
DL-3385,"('DL-3343', 3.74)","('DL-4174', 4.0)","('DL-2788', 4.0)","('DL-897', 4.0)","('DL-2377', 4.0)","('DL-1709', 4.0)","('DL-2546', 4.0)","('DL-4129', 4.24)","('DL-1717', 4.24)","('DL-3298', 4.24)"
DL-3386,"('DL-888', 3.16)","('DL-2031', 3.46)","('DL-1468', 3.46)","('DL-1829', 3.74)","('DL-1880', 3.74)","('DL-2119', 3.74)","('DL-2530', 3.74)","('DL-1904', 3.74)","('DL-621', 4.0)","('DL-784', 4.0)"
DL-3387,"('DL-2288', 2.83)","('DL-3831', 3.46)","('DL-3323', 3.74)","('DL-4167', 3.74)","('DL-3211', 3.74)","('DL-3209', 3.74)","('DL-961', 3.74)","('DL-1792', 3.74)","('DL-1875', 3.74)","('DL-4336', 3.74)"
DL-3388,"('DL-2369', 3.74)","('DL-2811', 4.0)","('DL-4099', 4.0)","('DL-1003', 4.0)","('DL-2425', 4.24)","('DL-2593', 4.24)","('DL-511', 4.24)","('DL-2626', 4.24)","('DL-3111', 4.24)","('DL-165', 4.24)"
DL-3389,"('DL-1949', 3.74)","('DL-3793', 3.74)","('DL-2099', 3.74)","('DL-2478', 4.0)","('DL-284', 4.0)","('DL-928', 4.0)","('DL-348', 4.0)","('DL-1173', 4.0)","('DL-15', 4.0)","('DL-1993', 4.0)"
DL-3390,"('DL-3500', 3.74)","('DL-3647', 3.74)","('DL-552', 4.0)","('DL-1975', 4.0)","('DL-4012', 4.0)","('DL-3910', 4.0)","('DL-732', 4.0)","('DL-2706', 4.0)","('DL-2300', 4.24)","('DL-2955', 4.24)"
DL-3391,"('DL-3908', 4.0)","('DL-3380', 4.0)","('DL-210', 4.0)","('DL-2910', 4.24)","('DL-2847', 4.24)","('DL-3825', 4.24)","('DL-4198', 4.24)","('DL-3778', 4.24)","('DL-256', 4.24)","('DL-1208', 4.24)"
DL-3392,"('DL-3881', 3.16)","('DL-2287', 3.16)","('DL-1965', 3.16)","('DL-2744', 3.74)","('DL-3836', 3.74)","('DL-1170', 3.74)","('DL-2113', 3.74)","('DL-3919', 3.74)","('DL-3819', 3.74)","('DL-4267', 3.74)"
DL-3393,"('DL-593', 3.74)","('DL-4337', 4.0)","('DL-2168', 4.0)","('DL-3627', 4.0)","('DL-3715', 4.0)","('DL-2778', 4.0)","('DL-2161', 4.0)","('DL-3081', 4.24)","('DL-3100', 4.24)","('DL-309', 4.24)"
DL-3394,"('DL-124', 3.74)","('DL-2434', 3.74)","('DL-3591', 4.0)","('DL-2966', 4.0)","('DL-138', 4.0)","('DL-4171', 4.0)","('DL-518', 4.0)","('DL-287', 4.24)","('DL-1800', 4.24)","('DL-2118', 4.24)"
DL-3395,"('DL-2532', 4.0)","('DL-1486', 4.0)","('DL-2713', 4.0)","('DL-3362', 4.0)","('DL-3046', 4.0)","('DL-4111', 4.0)","('DL-1007', 4.24)","('DL-2011', 4.24)","('DL-1933', 4.24)","('DL-1009', 4.24)"
DL-3396,"('DL-3235', 3.46)","('DL-2342', 3.74)","('DL-480', 3.74)","('DL-3397', 4.0)","('DL-3882', 4.0)","('DL-1501', 4.0)","('DL-4078', 4.0)","('DL-589', 4.0)","('DL-4178', 4.24)","('DL-1236', 4.24)"
DL-3397,"('DL-3718', 3.46)","('DL-498', 3.74)","('DL-1124', 3.74)","('DL-2809', 4.0)","('DL-2546', 4.0)","('DL-3848', 4.0)","('DL-3910', 4.0)","('DL-3420', 4.0)","('DL-3268', 4.0)","('DL-2339', 4.0)"
DL-3398,"('DL-1030', 2.83)","('DL-4181', 3.46)","('DL-599', 3.74)","('DL-1792', 3.74)","('DL-3237', 3.74)","('DL-1747', 3.74)","('DL-1635', 4.0)","('DL-1253', 4.0)","('DL-3410', 4.0)","('DL-2590', 4.0)"
DL-3399,"('DL-2056', 3.46)","('DL-2989', 3.74)","('DL-3909', 3.74)","('DL-3351', 4.0)","('DL-3634', 4.0)","('DL-2724', 4.0)","('DL-1727', 4.0)","('DL-474', 4.0)","('DL-2987', 4.0)","('DL-689', 4.24)"
DL-3400,"('DL-168', 4.0)","('DL-1076', 4.0)","('DL-1885', 4.0)","('DL-1178', 4.0)","('DL-2294', 4.0)","('DL-56', 4.0)","('DL-2901', 4.0)","('DL-2378', 4.24)","('DL-30', 4.24)","('DL-3556', 4.24)"
DL-3401,"('DL-2454', 3.74)","('DL-599', 4.0)","('DL-3094', 4.0)","('DL-2466', 4.0)","('DL-4223', 4.0)","('DL-2322', 4.24)","('DL-733', 4.24)","('DL-267', 4.24)","('DL-2157', 4.24)","('DL-280', 4.24)"
DL-3402,"('DL-554', 3.46)","('DL-3806', 3.74)","('DL-951', 3.74)","('DL-4038', 4.0)","('DL-3364', 4.0)","('DL-2936', 4.0)","('DL-2163', 4.0)","('DL-520', 4.0)","('DL-4331', 4.0)","('DL-1344', 4.0)"
DL-3403,"('DL-2495', 3.74)","('DL-3811', 3.74)","('DL-3272', 3.74)","('DL-1831', 4.0)","('DL-2271', 4.0)","('DL-2963', 4.0)","('DL-3868', 4.0)","('DL-2338', 4.0)","('DL-1416', 4.0)","('DL-222', 4.0)"
DL-3404,"('DL-1033', 3.46)","('DL-2397', 4.0)","('DL-816', 4.0)","('DL-533', 4.0)","('DL-358', 4.0)","('DL-376', 4.0)","('DL-1276', 4.0)","('DL-2182', 4.0)","('DL-568', 4.0)","('DL-1999', 4.24)"
DL-3405,"('DL-1542', 3.74)","('DL-3568', 3.74)","('DL-70', 3.74)","('DL-2679', 4.0)","('DL-2202', 4.0)","('DL-2857', 4.0)","('DL-1745', 4.0)","('DL-2186', 4.0)","('DL-667', 4.0)","('DL-2999', 4.24)"
DL-3406,"('DL-4195', 3.74)","('DL-1542', 3.74)","('DL-2632', 4.0)","('DL-596', 4.0)","('DL-302', 4.0)","('DL-525', 4.0)","('DL-1267', 4.0)","('DL-3648', 4.0)","('DL-3797', 4.24)","('DL-4303', 4.24)"
DL-3407,"('DL-4042', 3.16)","('DL-1535', 3.46)","('DL-1861', 3.74)","('DL-1512', 3.74)","('DL-667', 3.74)","('DL-369', 3.74)","('DL-4065', 3.74)","('DL-2195', 3.74)","('DL-1994', 4.0)","('DL-3995', 4.0)"
DL-3408,"('DL-1840', 3.46)","('DL-1630', 3.74)","('DL-1680', 3.74)","('DL-1342', 3.74)","('DL-1904', 3.74)","('DL-2035', 4.0)","('DL-2611', 4.0)","('DL-447', 4.0)","('DL-2651', 4.0)","('DL-2835', 4.0)"
DL-3409,"('DL-2506', 3.74)","('DL-507', 4.0)","('DL-118', 4.0)","('DL-1826', 4.0)","('DL-3766', 4.0)","('DL-189', 4.24)","('DL-370', 4.24)","('DL-3991', 4.24)","('DL-3466', 4.24)","('DL-127', 4.24)"
DL-3410,"('DL-2546', 3.46)","('DL-3349', 3.74)","('DL-375', 3.74)","('DL-2950', 3.74)","('DL-1773', 4.0)","('DL-1813', 4.0)","('DL-4181', 4.0)","('DL-194', 4.0)","('DL-3398', 4.0)","('DL-2986', 4.0)"
DL-3411,"('DL-83', 3.74)","('DL-1906', 3.74)","('DL-525', 3.74)","('DL-3684', 3.74)","('DL-511', 3.74)","('DL-828', 4.0)","('DL-2994', 4.0)","('DL-2495', 4.0)","('DL-67', 4.0)","('DL-2624', 4.0)"
DL-3412,"('DL-936', 3.74)","('DL-368', 3.74)","('DL-1297', 3.74)","('DL-1585', 4.0)","('DL-1898', 4.0)","('DL-3811', 4.0)","('DL-1852', 4.0)","('DL-226', 4.0)","('DL-1566', 4.24)","('DL-753', 4.24)"
DL-3413,"('DL-2141', 3.74)","('DL-3755', 4.24)","('DL-218', 4.24)","('DL-364', 4.47)","('DL-4187', 4.47)","('DL-349', 4.47)","('DL-86', 4.47)","('DL-1814', 4.69)","('DL-1936', 4.69)","('DL-2848', 4.69)"
DL-3414,"('DL-1046', 3.74)","('DL-3502', 3.74)","('DL-3124', 3.74)","('DL-2007', 3.74)","('DL-1335', 3.74)","('DL-3460', 4.0)","('DL-1507', 4.0)","('DL-1199', 4.0)","('DL-2523', 4.0)","('DL-3618', 4.0)"
DL-3415,"('DL-2848', 3.16)","('DL-780', 3.74)","('DL-2259', 3.74)","('DL-3733', 3.74)","('DL-148', 3.74)","('DL-3168', 3.74)","('DL-2858', 3.74)","('DL-1862', 4.0)","('DL-2664', 4.0)","('DL-2343', 4.0)"
DL-3416,"('DL-1116', 3.46)","('DL-3812', 3.74)","('DL-3918', 3.74)","('DL-1756', 3.74)","('DL-312', 3.74)","('DL-1865', 3.74)","('DL-2193', 4.0)","('DL-20', 4.0)","('DL-2910', 4.0)","('DL-3234', 4.0)"
DL-3417,"('DL-1222', 3.46)","('DL-4163', 3.74)","('DL-1992', 3.74)","('DL-2038', 3.74)","('DL-1130', 3.74)","('DL-150', 3.74)","('DL-4327', 3.74)","('DL-3993', 3.74)","('DL-2498', 4.0)","('DL-125', 4.0)"
DL-3418,"('DL-952', 3.74)","('DL-1022', 3.74)","('DL-4251', 3.74)","('DL-3244', 3.74)","('DL-3614', 3.74)","('DL-1100', 4.0)","('DL-1467', 4.0)","('DL-3371', 4.0)","('DL-3955', 4.0)","('DL-2197', 4.24)"
DL-3419,"('DL-4032', 3.74)","('DL-184', 4.0)","('DL-4304', 4.0)","('DL-4033', 4.0)","('DL-1395', 4.0)","('DL-3755', 4.0)","('DL-2430', 4.0)","('DL-95', 4.0)","('DL-1634', 4.0)","('DL-3311', 4.0)"
DL-3420,"('DL-1802', 3.74)","('DL-3330', 3.74)","('DL-1686', 3.74)","('DL-3082', 4.0)","('DL-617', 4.0)","('DL-1096', 4.0)","('DL-1270', 4.0)","('DL-2229', 4.0)","('DL-1049', 4.0)","('DL-2809', 4.0)"
DL-3421,"('DL-874', 3.74)","('DL-1914', 3.74)","('DL-930', 4.0)","('DL-4242', 4.0)","('DL-318', 4.0)","('DL-675', 4.0)","('DL-1487', 4.0)","('DL-650', 4.0)","('DL-2606', 4.24)","('DL-2546', 4.24)"
DL-3422,"('DL-853', 3.74)","('DL-4242', 4.0)","('DL-4179', 4.0)","('DL-3702', 4.24)","('DL-432', 4.24)","('DL-2710', 4.24)","('DL-2344', 4.24)","('DL-1976', 4.24)","('DL-2669', 4.24)","('DL-2546', 4.24)"
DL-3423,"('DL-3458', 3.16)","('DL-3260', 3.46)","('DL-1688', 3.46)","('DL-441', 3.74)","('DL-2346', 4.0)","('DL-1800', 4.0)","('DL-3584', 4.0)","('DL-2480', 4.0)","('DL-2485', 4.0)","('DL-4297', 4.0)"
DL-3424,"('DL-3196', 4.0)","('DL-1442', 4.24)","('DL-1622', 4.24)","('DL-1094', 4.24)","('DL-2022', 4.24)","('DL-4203', 4.24)","('DL-1252', 4.24)","('DL-3535', 4.24)","('DL-26', 4.47)","('DL-1544', 4.47)"
DL-3425,"('DL-4058', 1.41)","('DL-1013', 3.74)","('DL-2064', 3.74)","('DL-3375', 3.74)","('DL-3045', 3.74)","('DL-2866', 3.74)","('DL-4143', 3.74)","('DL-277', 3.74)","('DL-3244', 4.0)","('DL-3556', 4.0)"
DL-3426,"('DL-2245', 3.74)","('DL-2634', 3.74)","('DL-2705', 3.74)","('DL-1946', 4.0)","('DL-1597', 4.0)","('DL-204', 4.0)","('DL-445', 4.0)","('DL-2950', 4.0)","('DL-2740', 4.0)","('DL-2056', 4.0)"
DL-3427,"('DL-156', 3.46)","('DL-4188', 3.46)","('DL-4320', 3.46)","('DL-369', 3.74)","('DL-150', 3.74)","('DL-3', 3.74)","('DL-2763', 3.74)","('DL-1004', 4.0)","('DL-161', 4.0)","('DL-917', 4.0)"
DL-3428,"('DL-1460', 4.0)","('DL-2483', 4.0)","('DL-678', 4.0)","('DL-3121', 4.0)","('DL-1857', 4.0)","('DL-1011', 4.24)","('DL-1825', 4.24)","('DL-1700', 4.24)","('DL-3859', 4.24)","('DL-3921', 4.24)"
DL-3429,"('DL-2167', 3.46)","('DL-2836', 3.74)","('DL-1621', 4.0)","('DL-16', 4.0)","('DL-3292', 4.0)","('DL-1380', 4.0)","('DL-2312', 4.0)","('DL-1262', 4.0)","('DL-68', 4.0)","('DL-1386', 4.0)"
DL-3430,"('DL-3444', 2.83)","('DL-1664', 3.16)","('DL-1630', 3.46)","('DL-3700', 3.46)","('DL-3116', 3.74)","('DL-1791', 3.74)","('DL-2891', 3.74)","('DL-1065', 3.74)","('DL-1714', 4.0)","('DL-1744', 4.0)"
DL-3431,"('DL-1538', 3.46)","('DL-2058', 3.46)","('DL-1089', 3.74)","('DL-3660', 3.74)","('DL-3903', 3.74)","('DL-2916', 4.0)","('DL-3171', 4.0)","('DL-1161', 4.0)","('DL-844', 4.0)","('DL-1834', 4.0)"
DL-3432,"('DL-3451', 3.46)","('DL-104', 3.74)","('DL-1750', 4.0)","('DL-1769', 4.0)","('DL-1682', 4.0)","('DL-3274', 4.0)","('DL-2776', 4.0)","('DL-1420', 4.0)","('DL-1762', 4.0)","('DL-1331', 4.0)"
DL-3433,"('DL-1829', 3.74)","('DL-2635', 3.74)","('DL-2767', 3.74)","('DL-1471', 3.74)","('DL-4033', 4.0)","('DL-1134', 4.0)","('DL-252', 4.0)","('DL-1540', 4.0)","('DL-86', 4.0)","('DL-2119', 4.0)"
DL-3434,"('DL-3216', 3.74)","('DL-2507', 3.74)","('DL-2387', 3.74)","('DL-455', 3.74)","('DL-955', 3.74)","('DL-3812', 3.74)","('DL-3488', 4.0)","('DL-1932', 4.0)","('DL-84', 4.0)","('DL-1010', 4.0)"
DL-3435,"('DL-3168', 3.74)","('DL-377', 3.74)","('DL-654', 4.0)","('DL-3577', 4.0)","('DL-364', 4.0)","('DL-1146', 4.0)","('DL-476', 4.0)","('DL-3844', 4.0)","('DL-228', 4.0)","('DL-1936', 4.24)"
DL-3436,"('DL-2727', 3.46)","('DL-2119', 3.46)","('DL-556', 3.46)","('DL-2215', 3.74)","('DL-312', 3.74)","('DL-888', 3.74)","('DL-914', 4.0)","('DL-2190', 4.0)","('DL-2083', 4.0)","('DL-1880', 4.0)"
DL-3437,"('DL-3269', 4.0)","('DL-610', 4.0)","('DL-2869', 4.24)","('DL-3569', 4.24)","('DL-3050', 4.24)","('DL-4307', 4.24)","('DL-2636', 4.24)","('DL-1910', 4.24)","('DL-1868', 4.24)","('DL-2370', 4.24)"
DL-3438,"('DL-4103', 3.74)","('DL-3662', 3.74)","('DL-1805', 3.74)","('DL-2968', 3.74)","('DL-1981', 3.74)","('DL-1040', 3.74)","('DL-4100', 4.0)","('DL-2495', 4.0)","('DL-2054', 4.0)","('DL-2835', 4.0)"
DL-3439,"('DL-3751', 3.74)","('DL-3379', 3.74)","('DL-633', 3.74)","('DL-4029', 3.74)","('DL-3747', 3.74)","('DL-3840', 4.0)","('DL-2599', 4.0)","('DL-2322', 4.0)","('DL-2066', 4.0)","('DL-2261', 4.0)"
DL-3440,"('DL-883', 3.74)","('DL-3030', 3.74)","('DL-2626', 4.0)","('DL-955', 4.0)","('DL-489', 4.0)","('DL-87', 4.0)","('DL-3327', 4.0)","('DL-453', 4.0)","('DL-3583', 4.0)","('DL-3074', 4.0)"
DL-3441,"('DL-1833', 3.74)","('DL-2425', 4.0)","('DL-992', 4.0)","('DL-3384', 4.0)","('DL-1674', 4.0)","('DL-1894', 4.0)","('DL-2547', 4.0)","('DL-2612', 4.0)","('DL-1464', 4.0)","('DL-1483', 4.24)"
DL-3442,"('DL-148', 3.74)","('DL-1272', 3.74)","('DL-3060', 3.74)","('DL-3827', 3.74)","('DL-2884', 4.0)","('DL-2586', 4.0)","('DL-2321', 4.0)","('DL-3761', 4.0)","('DL-2111', 4.0)","('DL-2178', 4.0)"
DL-3443,"('DL-3181', 3.74)","('DL-2476', 3.74)","('DL-3641', 4.0)","('DL-2274', 4.0)","('DL-224', 4.0)","('DL-729', 4.24)","('DL-1563', 4.24)","('DL-3092', 4.24)","('DL-2242', 4.47)","('DL-1025', 4.47)"
DL-3444,"('DL-3430', 2.83)","('DL-2898', 3.16)","('DL-1791', 3.46)","('DL-2891', 3.74)","('DL-1744', 3.74)","('DL-1238', 4.0)","('DL-1028', 4.0)","('DL-2626', 4.0)","('DL-3887', 4.0)","('DL-918', 4.0)"
DL-3445,"('DL-2346', 3.46)","('DL-3589', 3.74)","('DL-3967', 3.74)","('DL-1987', 3.74)","('DL-4107', 4.0)","('DL-1278', 4.0)","('DL-2637', 4.0)","('DL-2530', 4.24)","('DL-196', 4.24)","('DL-2521', 4.24)"
DL-3446,"('DL-40', 3.46)","('DL-4160', 3.46)","('DL-3367', 3.74)","('DL-4192', 4.0)","('DL-1022', 4.0)","('DL-2136', 4.0)","('DL-1921', 4.0)","('DL-3922', 4.0)","('DL-4171', 4.0)","('DL-3152', 4.0)"
DL-3447,"('DL-3084', 3.46)","('DL-1906', 3.46)","('DL-3514', 3.74)","('DL-2354', 3.74)","('DL-2368', 3.74)","('DL-3081', 3.74)","('DL-3811', 4.0)","('DL-507', 4.0)","('DL-1803', 4.0)","('DL-3726', 4.0)"
DL-3448,"('DL-3307', 3.74)","('DL-1118', 3.74)","('DL-32', 3.74)","('DL-3861', 3.74)","('DL-630', 4.0)","('DL-3566', 4.0)","('DL-729', 4.0)","('DL-245', 4.0)","('DL-2420', 4.0)","('DL-4077', 4.0)"
