,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
FN-1728,"('FN-1357', 2.83)","('FN-109', 2.83)","('FN-290', 3.16)","('FN-351', 3.16)","('FN-920', 3.16)","('FN-1535', 3.16)","('FN-587', 3.16)","('FN-1384', 3.16)","('FN-1636', 3.16)","('FN-53', 3.16)"
FN-769,"('FN-1111', 2.0)","('FN-1443', 2.83)","('FN-51', 2.83)","('FN-1669', 2.83)","('FN-1416', 2.83)","('FN-1', 3.16)","('FN-1465', 3.16)","('FN-1267', 3.16)","('FN-1351', 3.16)","('FN-1052', 3.16)"
FN-599,"('FN-836', 2.83)","('FN-1183', 3.16)","('FN-1300', 3.16)","('FN-644', 3.16)","('FN-1642', 3.16)","('FN-700', 3.16)","('FN-530', 3.16)","('FN-1551', 3.16)","('FN-1182', 3.16)","('FN-1014', 3.16)"
FN-1253,"('FN-1023', 2.83)","('FN-13', 2.83)","('FN-167', 3.16)","('FN-175', 3.16)","('FN-1071', 3.16)","('FN-1204', 3.16)","('FN-961', 3.16)","('FN-1719', 3.16)","('FN-879', 3.16)","('FN-1739', 3.16)"
FN-1485,"('FN-1647', 2.45)","('FN-567', 2.83)","('FN-482', 2.83)","('FN-1536', 3.16)","('FN-1429', 3.16)","('FN-1416', 3.16)","('FN-1215', 3.16)","('FN-672', 3.16)","('FN-1543', 3.46)","('FN-495', 3.46)"
FN-743,"('FN-1398', 2.45)","('FN-321', 2.83)","('FN-1050', 2.83)","('FN-1164', 2.83)","('FN-1428', 2.83)","('FN-1384', 2.83)","('FN-1084', 2.83)","('FN-96', 2.83)","('FN-371', 2.83)","('FN-425', 2.83)"
FN-376,"('FN-511', 3.16)","('FN-841', 3.16)","('FN-813', 3.16)","('FN-504', 3.46)","('FN-1433', 3.46)","('FN-1188', 3.46)","('FN-230', 3.74)","('FN-75', 3.74)","('FN-1494', 3.74)","('FN-499', 3.74)"
FN-559,"('FN-271', 2.0)","('FN-1251', 2.45)","('FN-733', 2.45)","('FN-863', 2.45)","('FN-789', 2.45)","('FN-1052', 2.83)","('FN-891', 2.83)","('FN-827', 2.83)","('FN-757', 2.83)","('FN-1690', 2.83)"
FN-468,"('FN-1150', 2.45)","('FN-1175', 3.16)","('FN-1570', 3.16)","('FN-867', 3.16)","('FN-652', 3.16)","('FN-424', 3.16)","('FN-366', 3.16)","('FN-1548', 3.16)","('FN-738', 3.16)","('FN-623', 3.16)"
FN-1145,"('FN-1490', 2.0)","('FN-1015', 2.83)","('FN-422', 3.16)","('FN-987', 3.16)","('FN-1347', 3.16)","('FN-1052', 3.16)","('FN-595', 3.16)","('FN-1218', 3.16)","('FN-1443', 3.16)","('FN-579', 3.16)"
FN-84,"('FN-1739', 1.41)","('FN-1687', 2.0)","('FN-330', 2.45)","('FN-1756', 2.45)","('FN-385', 2.83)","('FN-722', 2.83)","('FN-962', 2.83)","('FN-455', 2.83)","('FN-1428', 2.83)","('FN-137', 2.83)"
FN-556,"('FN-175', 3.46)","('FN-794', 3.46)","('FN-133', 3.74)","('FN-666', 4.0)","('FN-106', 4.0)","('FN-179', 4.0)","('FN-977', 4.0)","('FN-77', 4.0)","('FN-1641', 4.0)","('FN-218', 4.0)"
FN-1348,"('FN-408', 2.0)","('FN-427', 2.45)","('FN-1241', 2.83)","('FN-240', 2.83)","('FN-514', 2.83)","('FN-717', 2.83)","('FN-168', 2.83)","('FN-744', 2.83)","('FN-1638', 2.83)","('FN-365', 2.83)"
FN-1134,"('FN-1255', 2.83)","('FN-1166', 3.16)","('FN-1077', 3.16)","('FN-127', 3.16)","('FN-31', 3.16)","('FN-1581', 3.16)","('FN-477', 3.16)","('FN-279', 3.46)","('FN-1706', 3.46)","('FN-1197', 3.46)"
FN-359,"('FN-1673', 2.83)","('FN-41', 3.16)","('FN-764', 3.46)","('FN-1391', 3.46)","('FN-390', 3.46)","('FN-1141', 3.46)","('FN-1146', 3.46)","('FN-610', 3.46)","('FN-1041', 3.74)","('FN-830', 3.74)"
FN-1032,"('FN-1049', 2.45)","('FN-1453', 2.45)","('FN-666', 2.83)","('FN-307', 2.83)","('FN-101', 2.83)","('FN-1356', 2.83)","('FN-662', 2.83)","('FN-1110', 2.83)","('FN-644', 2.83)","('FN-330', 2.83)"
FN-885,"('FN-1187', 2.83)","('FN-1750', 3.16)","('FN-1557', 3.16)","('FN-163', 3.16)","('FN-1136', 3.16)","('FN-1056', 3.16)","('FN-561', 3.46)","('FN-1426', 3.46)","('FN-1464', 3.46)","('FN-1044', 3.46)"
FN-725,"('FN-1361', 2.45)","('FN-742', 2.45)","('FN-89', 2.83)","('FN-925', 2.83)","('FN-1357', 2.83)","('FN-109', 2.83)","('FN-1687', 2.83)","('FN-672', 2.83)","('FN-1464', 2.83)","('FN-1677', 2.83)"
FN-531,"('FN-1759', 2.83)","('FN-1224', 2.83)","('FN-418', 3.16)","('FN-891', 3.16)","('FN-1418', 3.16)","('FN-818', 3.16)","('FN-721', 3.16)","('FN-613', 3.16)","('FN-1015', 3.16)","('FN-636', 3.16)"
FN-1332,"('FN-792', 4.0)","('FN-369', 4.0)","('FN-1018', 4.24)","('FN-809', 4.24)","('FN-888', 4.24)","('FN-699', 4.24)","('FN-1187', 4.24)","('FN-134', 4.24)","('FN-1113', 4.24)","('FN-304', 4.24)"
FN-686,"('FN-114', 2.45)","('FN-234', 2.45)","('FN-1175', 2.45)","('FN-1402', 2.45)","('FN-1230', 2.45)","('FN-28', 2.45)","('FN-1110', 2.83)","('FN-1026', 2.83)","('FN-174', 2.83)","('FN-841', 2.83)"
FN-1288,"('FN-808', 2.0)","('FN-346', 2.0)","('FN-235', 2.45)","('FN-16', 2.83)","('FN-1061', 3.16)","('FN-1628', 3.16)","('FN-872', 3.16)","('FN-925', 3.16)","('FN-1352', 3.46)","('FN-962', 3.46)"
FN-138,"('FN-426', 4.9)","('FN-846', 4.9)","('FN-1495', 4.9)","('FN-1295', 5.1)","('FN-810', 5.1)","('FN-87', 5.1)","('FN-1689', 5.1)","('FN-1421', 5.1)","('FN-290', 5.29)","('FN-1544', 5.29)"
FN-1262,"('FN-1221', 2.83)","('FN-330', 2.83)","('FN-737', 2.83)","('FN-1700', 2.83)","('FN-1439', 2.83)","('FN-122', 2.83)","('FN-1418', 2.83)","('FN-1257', 2.83)","('FN-272', 2.83)","('FN-560', 2.83)"
FN-794,"('FN-1511', 2.45)","('FN-1079', 2.45)","('FN-1', 2.83)","('FN-641', 2.83)","('FN-175', 2.83)","('FN-1064', 2.83)","('FN-179', 2.83)","('FN-191', 2.83)","('FN-422', 2.83)","('FN-1561', 2.83)"
FN-1107,"('FN-1604', 2.83)","('FN-1084', 3.16)","('FN-1358', 3.16)","('FN-401', 3.16)","('FN-1546', 3.16)","('FN-929', 3.16)","('FN-1416', 3.16)","('FN-725', 3.16)","('FN-821', 3.16)","('FN-1285', 3.16)"
FN-1523,"('FN-428', 2.0)","('FN-638', 2.45)","('FN-723', 2.83)","('FN-1385', 2.83)","('FN-324', 2.83)","('FN-752', 2.83)","('FN-1532', 2.83)","('FN-502', 2.83)","('FN-1327', 2.83)","('FN-1594', 2.83)"
FN-1349,"('FN-297', 3.46)","('FN-1707', 3.46)","('FN-351', 3.74)","('FN-961', 3.74)","('FN-903', 3.74)","('FN-1088', 3.74)","('FN-1581', 3.74)","('FN-1351', 3.74)","('FN-1733', 3.74)","('FN-1715', 3.74)"
FN-185,"('FN-358', 2.83)","('FN-393', 2.83)","('FN-177', 2.83)","('FN-1363', 3.16)","('FN-881', 3.16)","('FN-920', 3.16)","('FN-1012', 3.16)","('FN-229', 3.16)","('FN-1336', 3.16)","('FN-151', 3.16)"
FN-553,"('FN-230', 3.16)","('FN-511', 3.16)","('FN-53', 3.46)","('FN-1502', 3.46)","('FN-938', 3.46)","('FN-1405', 3.46)","('FN-220', 3.74)","('FN-208', 3.74)","('FN-1065', 3.74)","('FN-438', 3.74)"
FN-1346,"('FN-694', 2.0)","('FN-1443', 2.0)","('FN-1378', 2.45)","('FN-904', 2.45)","('FN-891', 2.83)","('FN-850', 2.83)","('FN-1017', 2.83)","('FN-797', 2.83)","('FN-47', 2.83)","('FN-561', 2.83)"
FN-1051,"('FN-1617', 3.16)","('FN-1448', 3.16)","('FN-1503', 3.16)","('FN-1136', 3.16)","('FN-1322', 3.16)","('FN-1734', 3.16)","('FN-1321', 3.16)","('FN-669', 3.16)","('FN-319', 3.46)","('FN-1587', 3.46)"
FN-1412,"('FN-1323', 3.16)","('FN-1241', 3.16)","('FN-1697', 3.46)","('FN-1528', 3.46)","('FN-994', 3.46)","('FN-546', 3.46)","('FN-947', 3.46)","('FN-256', 3.46)","('FN-1165', 3.46)","('FN-1495', 3.46)"
FN-111,"('FN-1434', 2.0)","('FN-999', 2.83)","('FN-1324', 3.16)","('FN-710', 3.46)","('FN-263', 3.46)","('FN-1024', 3.74)","('FN-1286', 3.74)","('FN-682', 3.74)","('FN-1191', 3.74)","('FN-358', 3.74)"
FN-810,"('FN-791', 2.83)","('FN-576', 2.83)","('FN-1699', 3.16)","('FN-98', 3.16)","('FN-816', 3.16)","('FN-1760', 3.16)","('FN-1400', 3.16)","('FN-1532', 3.16)","('FN-854', 3.16)","('FN-858', 3.16)"
FN-93,"('FN-1275', 2.83)","('FN-839', 2.83)","('FN-526', 2.83)","('FN-369', 2.83)","('FN-1424', 3.16)","('FN-593', 3.16)","('FN-134', 3.16)","('FN-1048', 3.16)","('FN-578', 3.16)","('FN-1216', 3.16)"
FN-1623,"('FN-17', 3.16)","('FN-1099', 3.16)","('FN-302', 3.16)","('FN-2', 3.16)","('FN-1358', 3.16)","('FN-118', 3.16)","('FN-811', 3.46)","('FN-1731', 3.46)","('FN-1561', 3.46)","('FN-742', 3.46)"
FN-1452,"('FN-362', 2.83)","('FN-1078', 3.16)","('FN-532', 3.16)","('FN-1428', 3.16)","('FN-743', 3.46)","('FN-63', 3.46)","('FN-1661', 3.46)","('FN-1636', 3.46)","('FN-1402', 3.46)","('FN-1262', 3.46)"
FN-973,"('FN-1062', 3.16)","('FN-295', 3.16)","('FN-954', 3.16)","('FN-1585', 3.16)","('FN-699', 3.46)","('FN-685', 3.46)","('FN-1488', 3.46)","('FN-1194', 3.46)","('FN-1273', 3.46)","('FN-1078', 3.46)"
FN-1555,"('FN-140', 2.45)","('FN-1668', 2.83)","('FN-1012', 3.16)","('FN-815', 3.16)","('FN-1052', 3.46)","('FN-1351', 3.46)","('FN-1324', 3.46)","('FN-757', 3.46)","('FN-86', 3.46)","('FN-1520', 3.46)"
FN-983,"('FN-581', 2.83)","('FN-1155', 3.16)","('FN-1161', 3.16)","('FN-54', 3.16)","('FN-1175', 3.16)","('FN-1201', 3.46)","('FN-1261', 3.46)","('FN-536', 3.46)","('FN-476', 3.46)","('FN-1275', 3.46)"
FN-131,"('FN-612', 3.16)","('FN-1119', 3.46)","('FN-1044', 3.74)","('FN-1653', 3.74)","('FN-507', 3.74)","('FN-544', 3.74)","('FN-919', 3.74)","('FN-1264', 3.74)","('FN-199', 3.74)","('FN-1437', 3.74)"
FN-1746,"('FN-1306', 3.74)","('FN-952', 4.0)","('FN-1324', 4.0)","('FN-38', 4.0)","('FN-250', 4.0)","('FN-1697', 4.24)","('FN-682', 4.24)","('FN-1769', 4.24)","('FN-156', 4.24)","('FN-1732', 4.24)"
FN-174,"('FN-1612', 2.83)","('FN-16', 2.83)","('FN-676', 2.83)","('FN-355', 2.83)","('FN-641', 2.83)","('FN-1110', 2.83)","('FN-947', 2.83)","('FN-1453', 2.83)","('FN-1522', 2.83)","('FN-1032', 2.83)"
FN-394,"('FN-1688', 3.16)","('FN-1520', 3.16)","('FN-1644', 3.16)","('FN-872', 3.46)","('FN-808', 3.46)","('FN-1142', 3.46)","('FN-1079', 3.46)","('FN-522', 3.46)","('FN-952', 3.46)","('FN-947', 3.46)"
FN-605,"('FN-1428', 2.45)","('FN-674', 2.45)","('FN-1693', 2.83)","('FN-1317', 2.83)","('FN-1543', 2.83)","('FN-62', 2.83)","('FN-200', 2.83)","('FN-1057', 3.16)","('FN-1372', 3.16)","('FN-166', 3.16)"
FN-1757,"('FN-972', 2.45)","('FN-1471', 2.45)","('FN-53', 2.45)","('FN-1338', 2.45)","('FN-598', 2.45)","('FN-698', 2.83)","('FN-753', 2.83)","('FN-511', 2.83)","('FN-1698', 2.83)","('FN-947', 2.83)"
FN-519,"('FN-1308', 2.0)","('FN-1227', 2.45)","('FN-908', 2.45)","('FN-287', 2.45)","('FN-517', 2.83)","('FN-27', 2.83)","('FN-31', 2.83)","('FN-1757', 3.16)","('FN-1595', 3.16)","('FN-38', 3.16)"
FN-598,"('FN-53', 2.0)","('FN-1298', 2.0)","('FN-1338', 2.0)","('FN-773', 2.45)","('FN-1446', 2.45)","('FN-1463', 2.45)","('FN-1047', 2.45)","('FN-1269', 2.45)","('FN-595', 2.45)","('FN-511', 2.45)"
FN-1679,"('FN-995', 3.46)","('FN-590', 3.46)","('FN-1149', 3.46)","('FN-1731', 3.46)","('FN-1027', 3.46)","('FN-156', 3.46)","('FN-23', 3.74)","('FN-1274', 3.74)","('FN-1181', 3.74)","('FN-379', 3.74)"
FN-147,"('FN-1150', 3.16)","('FN-1342', 3.46)","('FN-803', 3.46)","('FN-777', 3.46)","('FN-260', 3.46)","('FN-652', 3.46)","('FN-735', 3.46)","('FN-1284', 3.46)","('FN-270', 3.46)","('FN-1364', 3.46)"
FN-980,"('FN-1159', 3.46)","('FN-342', 3.46)","('FN-825', 3.74)","('FN-644', 3.74)","('FN-664', 3.74)","('FN-1057', 3.74)","('FN-723', 3.74)","('FN-961', 3.74)","('FN-762', 3.74)","('FN-1141', 3.74)"
FN-931,"('FN-1719', 2.45)","('FN-595', 2.83)","('FN-455', 2.83)","('FN-1687', 2.83)","('FN-676', 3.16)","('FN-1071', 3.16)","('FN-480', 3.16)","('FN-1375', 3.16)","('FN-1739', 3.16)","('FN-717', 3.16)"
FN-1508,"('FN-1259', 3.16)","('FN-1670', 3.16)","('FN-1304', 3.16)","('FN-627', 3.16)","('FN-290', 3.16)","('FN-1400', 3.46)","('FN-1321', 3.46)","('FN-204', 3.46)","('FN-630', 3.46)","('FN-1579', 3.46)"
FN-729,"('FN-539', 2.0)","('FN-1520', 2.45)","('FN-1203', 2.45)","('FN-1693', 2.45)","('FN-1079', 2.45)","('FN-330', 2.83)","('FN-572', 2.83)","('FN-314', 2.83)","('FN-1659', 2.83)","('FN-781', 2.83)"
FN-711,"('FN-1092', 2.83)","('FN-329', 2.83)","('FN-306', 3.16)","('FN-108', 3.16)","('FN-198', 3.16)","('FN-454', 3.16)","('FN-868', 3.16)","('FN-1659', 3.16)","('FN-1541', 3.16)","('FN-412', 3.16)"
FN-1264,"('FN-1606', 2.83)","('FN-1729', 2.83)","('FN-872', 3.16)","('FN-920', 3.16)","('FN-1141', 3.16)","('FN-313', 3.16)","('FN-412', 3.16)","('FN-1101', 3.16)","('FN-23', 3.16)","('FN-383', 3.16)"
FN-1039,"('FN-650', 3.16)","('FN-455', 3.46)","('FN-765', 3.46)","('FN-997', 3.46)","('FN-1071', 3.46)","('FN-1502', 3.46)","('FN-62', 3.46)","('FN-1543', 3.46)","('FN-292', 3.46)","('FN-605', 3.74)"
FN-495,"('FN-1643', 1.41)","('FN-772', 2.45)","('FN-1741', 2.83)","('FN-412', 2.83)","('FN-567', 2.83)","('FN-116', 2.83)","('FN-254', 3.16)","('FN-440', 3.16)","('FN-1541', 3.16)","('FN-575', 3.16)"
FN-1016,"('FN-1449', 2.83)","('FN-434', 3.16)","('FN-1117', 3.46)","('FN-1553', 3.46)","('FN-827', 3.46)","('FN-1092', 3.46)","('FN-891', 3.46)","('FN-694', 3.46)","('FN-382', 3.46)","('FN-399', 3.46)"
FN-1742,"('FN-821', 2.83)","('FN-1570', 2.83)","('FN-595', 2.83)","('FN-234', 3.16)","('FN-1773', 3.16)","('FN-1175', 3.16)","('FN-655', 3.16)","('FN-223', 3.16)","('FN-480', 3.16)","('FN-174', 3.16)"
FN-1613,"('FN-811', 2.0)","('FN-1225', 2.45)","('FN-1353', 2.83)","('FN-1027', 2.83)","('FN-1149', 2.83)","('FN-17', 2.83)","('FN-190', 3.16)","('FN-23', 3.16)","('FN-920', 3.16)","('FN-1202', 3.16)"
FN-195,"('FN-1633', 2.45)","('FN-477', 2.45)","('FN-1713', 2.45)","('FN-241', 2.83)","('FN-926', 2.83)","('FN-31', 2.83)","('FN-1215', 2.83)","('FN-1197', 2.83)","('FN-930', 2.83)","('FN-1077', 3.16)"
FN-662,"('FN-234', 2.45)","('FN-1610', 2.83)","('FN-1032', 2.83)","('FN-595', 2.83)","('FN-641', 2.83)","('FN-174', 2.83)","('FN-330', 2.83)","('FN-807', 2.83)","('FN-1386', 2.83)","('FN-1416', 2.83)"
FN-179,"('FN-422', 2.0)","('FN-833', 2.45)","('FN-1351', 2.45)","('FN-557', 2.83)","('FN-1309', 2.83)","('FN-29', 2.83)","('FN-425', 2.83)","('FN-1499', 2.83)","('FN-1620', 2.83)","('FN-794', 2.83)"
FN-1718,"('FN-83', 2.45)","('FN-628', 2.45)","('FN-290', 2.45)","('FN-426', 2.45)","('FN-123', 2.45)","('FN-1628', 2.83)","('FN-1057', 2.83)","('FN-53', 2.83)","('FN-644', 2.83)","('FN-1532', 2.83)"
FN-28,"('FN-1175', 2.45)","('FN-686', 2.45)","('FN-114', 2.45)","('FN-1402', 2.45)","('FN-366', 2.83)","('FN-814', 2.83)","('FN-1570', 2.83)","('FN-453', 2.83)","('FN-1261', 2.83)","('FN-408', 3.16)"
FN-87,"('FN-83', 3.16)","('FN-298', 3.46)","('FN-1100', 3.74)","('FN-576', 3.74)","('FN-123', 3.74)","('FN-854', 4.0)","('FN-506', 4.0)","('FN-1259', 4.0)","('FN-290', 4.0)","('FN-1400', 4.0)"
FN-72,"('FN-1044', 4.24)","('FN-126', 4.47)","('FN-1158', 4.69)","('FN-1001', 4.69)","('FN-449', 4.69)","('FN-1136', 4.69)","('FN-194', 4.69)","('FN-1654', 4.69)","('FN-1210', 4.69)","('FN-861', 4.69)"
FN-1242,"('FN-203', 2.83)","('FN-308', 2.83)","('FN-1687', 3.16)","('FN-385', 3.16)","('FN-253', 3.16)","('FN-399', 3.46)","('FN-410', 3.46)","('FN-1013', 3.46)","('FN-434', 3.46)","('FN-1564', 3.46)"
FN-1156,"('FN-1069', 2.83)","('FN-776', 3.16)","('FN-721', 3.16)","('FN-1549', 3.16)","('FN-412', 3.16)","('FN-578', 3.16)","('FN-891', 3.16)","('FN-1280', 3.16)","('FN-1652', 3.46)","('FN-642', 3.46)"
FN-395,"('FN-355', 3.16)","('FN-545', 3.46)","('FN-1692', 3.46)","('FN-1155', 3.46)","('FN-1612', 3.46)","('FN-110', 3.74)","('FN-855', 3.74)","('FN-1443', 3.74)","('FN-1328', 3.74)","('FN-1320', 3.74)"
FN-849,"('FN-1088', 3.16)","('FN-559', 3.46)","('FN-636', 3.46)","('FN-1185', 3.46)","('FN-24', 3.74)","('FN-418', 3.74)","('FN-271', 3.74)","('FN-166', 3.74)","('FN-721', 3.74)","('FN-25', 3.74)"
FN-1386,"('FN-307', 2.45)","('FN-1243', 2.45)","('FN-234', 2.45)","('FN-1026', 2.83)","('FN-1687', 2.83)","('FN-662', 2.83)","('FN-1147', 2.83)","('FN-644', 2.83)","('FN-1351', 2.83)","('FN-330', 2.83)"
FN-1270,"('FN-1443', 2.83)","('FN-545', 2.83)","('FN-841', 2.83)","('FN-1378', 2.83)","('FN-1267', 2.83)","('FN-1001', 3.16)","('FN-686', 3.16)","('FN-51', 3.16)","('FN-1680', 3.16)","('FN-1570', 3.16)"
FN-1269,"('FN-1732', 2.45)","('FN-598', 2.45)","('FN-613', 2.45)","('FN-994', 2.83)","('FN-53', 2.83)","('FN-256', 2.83)","('FN-588', 2.83)","('FN-1691', 2.83)","('FN-655', 2.83)","('FN-1757', 2.83)"
FN-1665,"('FN-348', 2.45)","('FN-1738', 2.83)","('FN-1428', 3.16)","('FN-665', 3.16)","('FN-1317', 3.16)","('FN-1230', 3.16)","('FN-1378', 3.16)","('FN-1384', 3.16)","('FN-485', 3.46)","('FN-1733', 3.46)"
FN-449,"('FN-1294', 2.83)","('FN-1378', 2.83)","('FN-1629', 3.16)","('FN-1692', 3.16)","('FN-1322', 3.16)","('FN-82', 3.16)","('FN-1136', 3.16)","('FN-245', 3.16)","('FN-856', 3.16)","('FN-1230', 3.16)"
FN-24,"('FN-636', 2.45)","('FN-1015', 2.45)","('FN-721', 2.45)","('FN-418', 2.83)","('FN-906', 2.83)","('FN-1700', 2.83)","('FN-891', 2.83)","('FN-116', 2.83)","('FN-1185', 2.83)","('FN-1443', 2.83)"
FN-532,"('FN-862', 2.83)","('FN-1402', 2.83)","('FN-1230', 2.83)","('FN-1661', 3.16)","('FN-1438', 3.16)","('FN-814', 3.16)","('FN-1428', 3.16)","('FN-1384', 3.16)","('FN-28', 3.16)","('FN-363', 3.16)"
FN-1558,"('FN-815', 3.46)","('FN-872', 3.46)","('FN-1304', 3.46)","('FN-1398', 3.74)","('FN-149', 3.74)","('FN-739', 3.74)","('FN-747', 3.74)","('FN-1146', 4.0)","('FN-865', 4.0)","('FN-961', 4.0)"
FN-1565,"('FN-1116', 3.74)","('FN-261', 3.74)","('FN-715', 4.0)","('FN-557', 4.0)","('FN-872', 4.0)","('FN-1722', 4.0)","('FN-961', 4.24)","('FN-814', 4.24)","('FN-1301', 4.24)","('FN-1351', 4.24)"
FN-484,"('FN-775', 2.45)","('FN-1443', 3.46)","('FN-968', 3.46)","('FN-1341', 3.46)","('FN-1111', 3.46)","('FN-1557', 3.46)","('FN-20', 3.46)","('FN-1733', 3.74)","('FN-1034', 3.74)","('FN-1665', 3.74)"
FN-1597,"('FN-7', 3.16)","('FN-1319', 3.16)","('FN-265', 3.16)","('FN-435', 3.16)","('FN-962', 3.46)","('FN-848', 3.46)","('FN-804', 3.46)","('FN-1225', 3.46)","('FN-1321', 3.46)","('FN-481', 3.46)"
FN-577,"('FN-1394', 3.46)","('FN-1483', 3.46)","('FN-1446', 3.46)","('FN-871', 3.74)","('FN-133', 3.74)","('FN-1766', 3.74)","('FN-1172', 3.74)","('FN-1587', 4.0)","('FN-80', 4.0)","('FN-57', 4.0)"
FN-935,"('FN-375', 2.45)","('FN-1274', 2.83)","('FN-652', 2.83)","('FN-1094', 2.83)","('FN-1269', 2.83)","('FN-1197', 3.16)","('FN-459', 3.16)","('FN-1757', 3.16)","('FN-1331', 3.16)","('FN-947', 3.16)"
FN-1611,"('FN-792', 2.83)","('FN-744', 2.83)","('FN-408', 2.83)","('FN-1479', 3.16)","('FN-1001', 3.16)","('FN-948', 3.16)","('FN-643', 3.16)","('FN-365', 3.16)","('FN-368', 3.16)","('FN-427', 3.46)"
FN-635,"('FN-636', 3.16)","('FN-994', 3.16)","('FN-772', 3.46)","('FN-901', 3.46)","('FN-1549', 3.46)","('FN-1264', 3.46)","('FN-677', 3.46)","('FN-655', 3.46)","('FN-511', 3.74)","('FN-313', 3.74)"
FN-1111,"('FN-1416', 2.0)","('FN-769', 2.0)","('FN-1443', 2.45)","('FN-51', 2.45)","('FN-891', 2.83)","('FN-1459', 2.83)","('FN-842', 2.83)","('FN-797', 2.83)","('FN-1714', 3.16)","('FN-141', 3.16)"
FN-1614,"('FN-1265', 2.45)","('FN-1448', 2.83)","('FN-1164', 3.16)","('FN-923', 3.16)","('FN-461', 3.16)","('FN-1146', 3.16)","('FN-321', 3.16)","('FN-320', 3.16)","('FN-256', 3.46)","('FN-41', 3.46)"
FN-1007,"('FN-1731', 2.0)","('FN-352', 2.83)","('FN-840', 2.83)","('FN-1657', 2.83)","('FN-632', 2.83)","('FN-379', 2.83)","('FN-832', 2.83)","('FN-253', 3.16)","('FN-208', 3.16)","('FN-16', 3.16)"
FN-184,"('FN-435', 2.0)","('FN-321', 2.0)","('FN-1687', 2.0)","('FN-1304', 2.45)","('FN-243', 2.83)","('FN-1358', 2.83)","('FN-676', 2.83)","('FN-84', 2.83)","('FN-576', 2.83)","('FN-1424', 2.83)"
FN-909,"('FN-1063', 2.83)","('FN-685', 3.16)","('FN-219', 3.16)","('FN-1447', 3.46)","('FN-632', 3.46)","('FN-699', 3.46)","('FN-1149', 3.46)","('FN-1045', 3.46)","('FN-719', 3.46)","('FN-463', 3.46)"
FN-183,"('FN-1053', 2.83)","('FN-126', 2.83)","('FN-22', 2.83)","('FN-1402', 3.16)","('FN-747', 3.16)","('FN-1059', 3.16)","('FN-665', 3.16)","('FN-1294', 3.16)","('FN-1044', 3.16)","('FN-318', 3.16)"
FN-1119,"('FN-193', 2.0)","('FN-1013', 2.45)","('FN-419', 2.83)","('FN-1687', 2.83)","('FN-544', 2.83)","('FN-612', 2.83)","('FN-1510', 2.83)","('FN-293', 3.16)","('FN-84', 3.16)","('FN-853', 3.16)"
FN-942,"('FN-315', 2.83)","('FN-1626', 2.83)","('FN-1537', 3.16)","('FN-623', 3.16)","('FN-299', 3.16)","('FN-749', 3.16)","('FN-835', 3.16)","('FN-1640', 3.16)","('FN-857', 3.16)","('FN-1382', 3.16)"
FN-1070,"('FN-1322', 2.0)","('FN-319', 2.0)","('FN-82', 2.83)","('FN-99', 2.83)","('FN-207', 2.83)","('FN-993', 2.83)","('FN-204', 2.83)","('FN-1670', 2.83)","('FN-149', 2.83)","('FN-696', 2.83)"
FN-429,"('FN-1741', 3.16)","('FN-1466', 3.46)","('FN-1688', 3.46)","('FN-479', 3.74)","('FN-1446', 3.74)","('FN-495', 3.74)","('FN-1284', 3.74)","('FN-1594', 3.74)","('FN-831', 3.74)","('FN-666', 4.0)"
FN-1569,"('FN-314', 3.46)","('FN-606', 3.46)","('FN-597', 3.46)","('FN-1239', 3.74)","('FN-1303', 3.74)","('FN-198', 3.74)","('FN-629', 3.74)","('FN-1641', 3.74)","('FN-752', 3.74)","('FN-428', 3.74)"
FN-972,"('FN-1757', 2.45)","('FN-1659', 2.83)","('FN-1763', 2.83)","('FN-1079', 3.46)","('FN-519', 3.46)","('FN-908', 3.46)","('FN-928', 3.46)","('FN-220', 3.46)","('FN-1471', 3.46)","('FN-375', 3.46)"
FN-113,"('FN-753', 2.83)","('FN-511', 2.83)","('FN-1774', 3.16)","('FN-870', 3.16)","('FN-938', 3.16)","('FN-1408', 3.16)","('FN-813', 3.16)","('FN-882', 3.16)","('FN-1088', 3.16)","('FN-504', 3.46)"
FN-1548,"('FN-1351', 2.45)","('FN-1015', 2.83)","('FN-1762', 2.83)","('FN-641', 2.83)","('FN-554', 2.83)","('FN-1217', 2.83)","('FN-891', 2.83)","('FN-595', 2.83)","('FN-528', 2.83)","('FN-1052', 2.83)"
FN-1311,"('FN-1599', 3.16)","('FN-899', 3.16)","('FN-1006', 3.46)","('FN-1710', 3.46)","('FN-1404', 3.46)","('FN-1669', 3.46)","('FN-1535', 3.46)","('FN-373', 3.46)","('FN-86', 3.74)","('FN-697', 3.74)"
FN-81,"('FN-1321', 3.74)","('FN-962', 3.74)","('FN-592', 4.0)","('FN-84', 4.0)","('FN-675', 4.0)","('FN-106', 4.0)","('FN-19', 4.0)","('FN-398', 4.24)","('FN-807', 4.24)","('FN-1262', 4.24)"
FN-1450,"('FN-641', 3.16)","('FN-1147', 3.46)","('FN-307', 3.46)","('FN-1453', 3.46)","('FN-1052', 3.46)","('FN-1098', 3.46)","('FN-1690', 3.74)","('FN-422', 3.74)","('FN-1351', 3.74)","('FN-1049', 3.74)"
