,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
LN-785,"('LN-2554', 2.83)","('LN-489', 3.74)","('LN-653', 3.74)","('LN-1959', 4.0)","('LN-2767', 4.0)","('LN-2123', 4.0)","('LN-3005', 4.0)","('LN-2644', 4.0)","('LN-897', 4.0)","('LN-2238', 4.0)"
LN-3318,"('LN-197', 2.45)","('LN-3067', 2.83)","('LN-3205', 2.83)","('LN-2568', 2.83)","('LN-2064', 3.16)","('LN-2928', 3.16)","('LN-2906', 3.16)","('LN-1482', 3.16)","('LN-3169', 3.16)","('LN-1992', 3.16)"
LN-778,"('LN-581', 2.0)","('LN-3251', 2.45)","('LN-1280', 2.45)","('LN-2504', 2.45)","('LN-3282', 2.83)","('LN-759', 2.83)","('LN-976', 2.83)","('LN-157', 2.83)","('LN-770', 2.83)","('LN-238', 2.83)"
LN-3225,"('LN-2601', 2.45)","('LN-2501', 3.16)","('LN-3155', 3.16)","('LN-1313', 3.16)","('LN-1857', 3.16)","('LN-2327', 3.16)","('LN-530', 3.16)","('LN-996', 3.16)","('LN-2680', 3.16)","('LN-1634', 3.46)"
LN-280,"('LN-2193', 3.46)","('LN-577', 3.46)","('LN-64', 3.74)","('LN-905', 3.74)","('LN-856', 3.74)","('LN-801', 3.74)","('LN-139', 3.74)","('LN-2472', 3.74)","('LN-3376', 3.74)","('LN-1751', 3.74)"
LN-2274,"('LN-1024', 2.83)","('LN-92', 2.83)","('LN-330', 2.83)","('LN-1307', 2.83)","('LN-3011', 3.16)","('LN-618', 3.16)","('LN-1166', 3.16)","('LN-2327', 3.16)","('LN-498', 3.16)","('LN-2652', 3.16)"
LN-3291,"('LN-3340', 3.16)","('LN-791', 3.16)","('LN-3268', 3.16)","('LN-2501', 3.16)","('LN-2327', 3.16)","('LN-661', 3.16)","('LN-1649', 3.16)","('LN-1305', 3.16)","('LN-304', 3.46)","('LN-2979', 3.46)"
LN-3348,"('LN-3282', 2.45)","('LN-2676', 2.45)","('LN-586', 2.45)","('LN-1604', 2.83)","('LN-1125', 2.83)","('LN-3168', 3.16)","('LN-935', 3.16)","('LN-996', 3.16)","('LN-440', 3.16)","('LN-780', 3.16)"
LN-2096,"('LN-213', 2.45)","('LN-549', 2.83)","('LN-2501', 2.83)","('LN-888', 3.16)","('LN-998', 3.46)","('LN-2223', 3.46)","('LN-1362', 3.46)","('LN-3139', 3.46)","('LN-462', 3.46)","('LN-2341', 3.46)"
LN-2432,"('LN-1401', 2.83)","('LN-1294', 3.16)","('LN-255', 3.16)","('LN-2693', 3.46)","('LN-3241', 3.46)","('LN-1783', 3.46)","('LN-3138', 3.46)","('LN-949', 3.46)","('LN-2897', 3.46)","('LN-2963', 3.46)"
LN-3250,"('LN-352', 3.16)","('LN-2368', 3.16)","('LN-3001', 3.16)","('LN-1546', 3.16)","('LN-2431', 3.16)","('LN-1127', 3.16)","('LN-3065', 3.16)","('LN-2124', 3.16)","('LN-781', 3.16)","('LN-1926', 3.16)"
LN-3255,"('LN-1981', 2.45)","('LN-2106', 2.45)","('LN-440', 2.83)","('LN-220', 2.83)","('LN-2666', 2.83)","('LN-1799', 3.16)","('LN-2085', 3.16)","('LN-247', 3.16)","('LN-730', 3.16)","('LN-2611', 3.16)"
LN-3372,"('LN-706', 2.0)","('LN-1282', 2.45)","('LN-1469', 2.45)","('LN-2282', 2.83)","('LN-1465', 2.83)","('LN-2510', 2.83)","('LN-819', 2.83)","('LN-1756', 2.83)","('LN-2603', 2.83)","('LN-336', 2.83)"
LN-2930,"('LN-1366', 3.16)","('LN-2496', 3.46)","('LN-1364', 3.74)","('LN-1388', 3.74)","('LN-3368', 3.74)","('LN-3323', 3.74)","('LN-540', 3.74)","('LN-3092', 3.74)","('LN-1363', 3.74)","('LN-2021', 3.74)"
LN-2473,"('LN-1248', 2.45)","('LN-2945', 2.83)","('LN-2932', 2.83)","('LN-2325', 2.83)","('LN-9', 2.83)","('LN-218', 2.83)","('LN-1487', 2.83)","('LN-156', 2.83)","('LN-644', 2.83)","('LN-2098', 2.83)"
LN-955,"('LN-3220', 2.45)","('LN-2222', 2.45)","('LN-336', 2.83)","('LN-943', 2.83)","('LN-1469', 2.83)","('LN-1211', 2.83)","('LN-1620', 3.16)","('LN-2313', 3.16)","('LN-237', 3.16)","('LN-900', 3.16)"
LN-2950,"('LN-2775', 2.83)","('LN-1843', 3.16)","('LN-993', 3.16)","('LN-612', 3.16)","('LN-2002', 3.16)","('LN-534', 3.16)","('LN-2275', 3.16)","('LN-540', 3.46)","('LN-2517', 3.46)","('LN-2889', 3.46)"
LN-2129,"('LN-513', 2.45)","('LN-450', 2.45)","('LN-1282', 2.83)","('LN-2757', 2.83)","('LN-415', 2.83)","('LN-1218', 2.83)","('LN-1871', 2.83)","('LN-1881', 2.83)","('LN-2027', 2.83)","('LN-636', 3.16)"
LN-3078,"('LN-323', 2.83)","('LN-2471', 3.16)","('LN-2576', 3.16)","('LN-384', 3.16)","('LN-252', 3.46)","('LN-1311', 3.46)","('LN-1147', 3.46)","('LN-140', 3.46)","('LN-3036', 3.46)","('LN-2717', 3.46)"
LN-527,"('LN-334', 0.0)","('LN-935', 2.0)","('LN-586', 2.45)","('LN-9', 2.45)","('LN-2701', 2.45)","('LN-1604', 2.45)","('LN-1274', 2.83)","('LN-2665', 2.83)","('LN-2512', 2.83)","('LN-2676', 2.83)"
LN-3104,"('LN-2184', 1.41)","('LN-1453', 2.45)","('LN-546', 2.83)","('LN-1196', 2.83)","('LN-1308', 2.83)","('LN-502', 2.83)","('LN-2601', 2.83)","('LN-3116', 2.83)","('LN-1622', 2.83)","('LN-155', 2.83)"
LN-2659,"('LN-550', 3.46)","('LN-2638', 3.46)","('LN-2', 3.46)","('LN-3055', 3.74)","('LN-1820', 3.74)","('LN-1510', 3.74)","('LN-2062', 3.74)","('LN-1733', 3.74)","('LN-1985', 3.74)","('LN-1478', 3.74)"
LN-2398,"('LN-3081', 2.45)","('LN-3001', 2.45)","('LN-1227', 2.45)","('LN-2775', 2.45)","('LN-460', 2.45)","('LN-213', 2.45)","('LN-3311', 2.83)","('LN-1169', 2.83)","('LN-1622', 2.83)","('LN-3333', 2.83)"
LN-1279,"('LN-1519', 3.16)","('LN-2161', 3.46)","('LN-2885', 3.46)","('LN-1237', 3.46)","('LN-1272', 3.46)","('LN-770', 3.46)","('LN-537', 3.46)","('LN-2159', 3.46)","('LN-168', 3.46)","('LN-1962', 3.74)"
LN-2647,"('LN-2124', 1.41)","('LN-3001', 2.0)","('LN-447', 2.45)","('LN-3224', 2.45)","('LN-2870', 2.45)","('LN-636', 2.45)","('LN-2959', 2.83)","('LN-2193', 2.83)","('LN-3210', 2.83)","('LN-1920', 2.83)"
LN-1000,"('LN-104', 2.0)","('LN-713', 2.83)","('LN-1617', 2.83)","('LN-824', 2.83)","('LN-897', 3.16)","('LN-2154', 3.16)","('LN-864', 3.16)","('LN-1274', 3.16)","('LN-3175', 3.46)","('LN-2796', 3.46)"
LN-2605,"('LN-3112', 3.16)","('LN-2819', 3.46)","('LN-1350', 3.46)","('LN-2632', 3.46)","('LN-2804', 3.74)","('LN-2607', 3.74)","('LN-2272', 3.74)","('LN-1398', 3.74)","('LN-33', 3.74)","('LN-1925', 3.74)"
LN-808,"('LN-503', 2.45)","('LN-1308', 2.45)","('LN-3081', 2.45)","('LN-755', 2.45)","('LN-687', 2.83)","('LN-1327', 2.83)","('LN-141', 2.83)","('LN-3333', 2.83)","('LN-213', 2.83)","('LN-888', 2.83)"
LN-1668,"('LN-834', 3.16)","('LN-1556', 3.46)","('LN-927', 3.74)","('LN-2454', 3.74)","('LN-849', 4.0)","('LN-2285', 4.0)","('LN-2511', 4.0)","('LN-2502', 4.0)","('LN-3060', 4.0)","('LN-167', 4.24)"
LN-827,"('LN-2727', 2.45)","('LN-460', 2.83)","('LN-2784', 2.83)","('LN-2773', 2.83)","('LN-502', 3.16)","('LN-1698', 3.16)","('LN-1566', 3.16)","('LN-213', 3.16)","('LN-212', 3.16)","('LN-909', 3.16)"
LN-2898,"('LN-2775', 2.45)","('LN-3063', 2.45)","('LN-989', 2.45)","('LN-2553', 2.45)","('LN-1169', 2.83)","('LN-706', 2.83)","('LN-1346', 2.83)","('LN-1381', 2.83)","('LN-1963', 2.83)","('LN-1616', 2.83)"
LN-609,"('LN-2795', 2.45)","('LN-2567', 2.83)","('LN-61', 3.16)","('LN-395', 3.46)","('LN-1376', 3.46)","('LN-659', 3.46)","('LN-753', 3.46)","('LN-1195', 3.46)","('LN-1168', 3.46)","('LN-2145', 3.74)"
LN-3343,"('LN-3128', 2.83)","('LN-1247', 2.83)","('LN-3010', 2.83)","('LN-180', 2.83)","('LN-2375', 2.83)","('LN-1919', 2.83)","('LN-2457', 2.83)","('LN-3109', 2.83)","('LN-2131', 2.83)","('LN-2939', 2.83)"
LN-1235,"('LN-2409', 3.46)","('LN-1', 3.46)","('LN-3108', 3.46)","('LN-3169', 3.46)","('LN-396', 3.46)","('LN-2228', 3.46)","('LN-1606', 3.46)","('LN-156', 3.46)","('LN-1126', 3.46)","('LN-2607', 3.74)"
LN-106,"('LN-381', 2.45)","('LN-64', 2.45)","('LN-315', 2.45)","('LN-221', 2.45)","('LN-2623', 2.45)","('LN-571', 2.45)","('LN-1843', 2.83)","('LN-863', 2.83)","('LN-509', 2.83)","('LN-2049', 2.83)"
LN-1031,"('LN-1919', 2.83)","('LN-973', 2.83)","('LN-1240', 2.83)","('LN-580', 2.83)","('LN-2583', 2.83)","('LN-2297', 3.16)","('LN-1754', 3.16)","('LN-654', 3.16)","('LN-1843', 3.16)","('LN-2861', 3.16)"
LN-3332,"('LN-666', 2.83)","('LN-1673', 2.83)","('LN-2161', 2.83)","('LN-2015', 2.83)","('LN-297', 2.83)","('LN-2532', 2.83)","('LN-3185', 2.83)","('LN-2507', 2.83)","('LN-942', 2.83)","('LN-3041', 3.16)"
LN-987,"('LN-2931', 2.83)","('LN-2897', 3.16)","('LN-3136', 3.16)","('LN-2552', 3.16)","('LN-1428', 3.46)","('LN-1566', 3.46)","('LN-2783', 3.46)","('LN-909', 3.46)","('LN-395', 3.46)","('LN-2910', 3.46)"
LN-1128,"('LN-1315', 3.16)","('LN-204', 3.16)","('LN-217', 3.16)","('LN-2278', 3.16)","('LN-1536', 3.46)","('LN-900', 3.46)","('LN-2376', 3.46)","('LN-2312', 3.46)","('LN-2965', 3.46)","('LN-1469', 3.46)"
LN-41,"('LN-1344', 2.83)","('LN-3138', 3.46)","('LN-1572', 3.46)","('LN-2357', 3.46)","('LN-255', 3.46)","('LN-510', 3.46)","('LN-1401', 3.46)","('LN-582', 3.46)","('LN-495', 3.46)","('LN-949', 3.46)"
LN-730,"('LN-73', 2.45)","('LN-620', 2.83)","('LN-2565', 2.83)","('LN-2085', 2.83)","('LN-325', 2.83)","('LN-1456', 2.83)","('LN-2888', 2.83)","('LN-2944', 2.83)","('LN-2214', 3.16)","('LN-1563', 3.16)"
LN-3014,"('LN-1823', 2.0)","('LN-1828', 3.46)","('LN-2660', 3.46)","('LN-1356', 3.46)","('LN-372', 3.46)","('LN-1747', 3.46)","('LN-3004', 3.46)","('LN-2647', 3.46)","('LN-689', 3.46)","('LN-2182', 3.46)"
LN-2347,"('LN-2254', 2.45)","('LN-216', 2.45)","('LN-2233', 2.83)","('LN-1016', 2.83)","('LN-1959', 2.83)","('LN-1100', 2.83)","('LN-429', 2.83)","('LN-1760', 2.83)","('LN-768', 2.83)","('LN-1892', 2.83)"
LN-683,"('LN-2448', 2.83)","('LN-1055', 3.16)","('LN-2623', 3.16)","('LN-1658', 3.16)","('LN-2739', 3.16)","('LN-572', 3.16)","('LN-125', 3.16)","('LN-2246', 3.16)","('LN-1090', 3.16)","('LN-1879', 3.16)"
LN-2833,"('LN-2637', 3.16)","('LN-2181', 3.16)","('LN-3215', 3.16)","('LN-658', 3.16)","('LN-1889', 3.16)","('LN-2861', 3.16)","('LN-2412', 3.16)","('LN-2210', 3.16)","('LN-2897', 3.16)","('LN-1961', 3.16)"
LN-2369,"('LN-437', 3.74)","('LN-3145', 3.74)","('LN-841', 4.0)","('LN-1363', 4.0)","('LN-1506', 4.0)","('LN-144', 4.24)","('LN-1955', 4.24)","('LN-523', 4.24)","('LN-3343', 4.24)","('LN-425', 4.24)"
LN-363,"('LN-2524', 2.83)","('LN-2704', 3.16)","('LN-608', 3.16)","('LN-709', 3.16)","('LN-2609', 3.16)","('LN-1671', 3.16)","('LN-2097', 3.16)","('LN-2489', 3.16)","('LN-2622', 3.16)","('LN-2405', 3.16)"
LN-278,"('LN-2987', 2.45)","('LN-1258', 2.45)","('LN-1192', 2.45)","('LN-1615', 2.83)","('LN-660', 2.83)","('LN-1753', 3.16)","('LN-2591', 3.16)","('LN-653', 3.16)","('LN-713', 3.16)","('LN-2506', 3.16)"
LN-2268,"('LN-2110', 3.46)","('LN-109', 3.74)","('LN-2391', 3.74)","('LN-3098', 3.74)","('LN-853', 4.0)","('LN-3164', 4.0)","('LN-3291', 4.0)","('LN-1718', 4.0)","('LN-2550', 4.0)","('LN-3024', 4.0)"
LN-2308,"('LN-3367', 2.45)","('LN-460', 2.83)","('LN-1443', 2.83)","('LN-3178', 2.83)","('LN-794', 3.16)","('LN-2028', 3.16)","('LN-1183', 3.16)","('LN-363', 3.16)","('LN-1300', 3.16)","('LN-1686', 3.16)"
LN-604,"('LN-2451', 2.45)","('LN-1614', 2.45)","('LN-3368', 2.83)","('LN-3109', 3.16)","('LN-2062', 3.16)","('LN-1363', 3.16)","('LN-1240', 3.16)","('LN-1919', 3.16)","('LN-1887', 3.16)","('LN-1817', 3.16)"
LN-1660,"('LN-734', 2.83)","('LN-2937', 3.16)","('LN-1545', 3.16)","('LN-1647', 3.16)","('LN-2765', 3.16)","('LN-1805', 3.46)","('LN-736', 3.46)","('LN-3167', 3.46)","('LN-2088', 3.46)","('LN-1311', 3.46)"
LN-2383,"('LN-1994', 2.45)","('LN-630', 3.16)","('LN-3338', 3.16)","('LN-498', 3.16)","('LN-1307', 3.16)","('LN-2322', 3.46)","('LN-1769', 3.46)","('LN-2003', 3.46)","('LN-3423', 3.46)","('LN-330', 3.46)"
LN-2678,"('LN-1634', 3.16)","('LN-471', 3.16)","('LN-1459', 3.46)","('LN-2680', 3.46)","('LN-1931', 3.46)","('LN-1534', 3.46)","('LN-2734', 3.46)","('LN-1857', 3.46)","('LN-895', 3.46)","('LN-2601', 3.46)"
LN-1952,"('LN-1364', 2.83)","('LN-712', 2.83)","('LN-1388', 2.83)","('LN-2667', 2.83)","('LN-93', 2.83)","('LN-3308', 2.83)","('LN-704', 2.83)","('LN-2651', 2.83)","('LN-1843', 2.83)","('LN-888', 2.83)"
LN-2320,"('LN-503', 2.45)","('LN-3210', 2.45)","('LN-3168', 2.45)","('LN-1160', 2.45)","('LN-1879', 2.45)","('LN-1634', 2.83)","('LN-2623', 2.83)","('LN-888', 2.83)","('LN-1742', 2.83)","('LN-2707', 2.83)"
LN-3191,"('LN-2835', 2.45)","('LN-3113', 2.45)","('LN-2109', 2.45)","('LN-1238', 2.83)","('LN-2043', 2.83)","('LN-1828', 2.83)","('LN-2039', 2.83)","('LN-1831', 2.83)","('LN-1075', 2.83)","('LN-2535', 2.83)"
LN-2381,"('LN-1393', 2.83)","('LN-1843', 3.16)","('LN-2902', 3.16)","('LN-951', 3.16)","('LN-2477', 3.46)","('LN-3140', 3.46)","('LN-895', 3.46)","('LN-713', 3.46)","('LN-1543', 3.46)","('LN-64', 3.46)"
LN-2312,"('LN-1536', 2.83)","('LN-197', 3.46)","('LN-1128', 3.46)","('LN-2792', 3.46)","('LN-2699', 3.46)","('LN-2221', 3.46)","('LN-2486', 3.46)","('LN-2906', 3.46)","('LN-146', 3.46)","('LN-1431', 3.46)"
LN-1396,"('LN-255', 2.0)","('LN-770', 2.0)","('LN-2504', 2.45)","('LN-1367', 2.45)","('LN-3138', 2.45)","('LN-2857', 2.45)","('LN-888', 2.45)","('LN-1239', 2.83)","('LN-1170', 2.83)","('LN-613', 2.83)"
LN-662,"('LN-1343', 2.83)","('LN-3067', 3.16)","('LN-1499', 3.46)","('LN-3367', 3.46)","('LN-2055', 3.46)","('LN-435', 3.46)","('LN-882', 3.46)","('LN-363', 3.46)","('LN-1453', 3.46)","('LN-3042', 3.46)"
LN-252,"('LN-1311', 2.83)","('LN-1539', 2.83)","('LN-618', 3.16)","('LN-2368', 3.16)","('LN-3028', 3.16)","('LN-3356', 3.16)","('LN-1633', 3.16)","('LN-3311', 3.16)","('LN-3036', 3.16)","('LN-1351', 3.16)"
LN-2804,"('LN-1413', 3.16)","('LN-3068', 3.16)","('LN-2792', 3.16)","('LN-1202', 3.16)","('LN-1925', 3.16)","('LN-151', 3.16)","('LN-268', 3.16)","('LN-2291', 3.46)","('LN-327', 3.46)","('LN-2842', 3.46)"
LN-710,"('LN-1974', 3.46)","('LN-3172', 3.74)","('LN-3005', 3.74)","('LN-498', 3.74)","('LN-3049', 3.74)","('LN-2875', 3.74)","('LN-1999', 3.74)","('LN-1324', 3.74)","('LN-353', 3.74)","('LN-2440', 3.74)"
LN-2740,"('LN-1764', 2.83)","('LN-1740', 3.16)","('LN-1766', 3.16)","('LN-3068', 3.16)","('LN-2609', 3.16)","('LN-2610', 3.16)","('LN-2282', 3.16)","('LN-2469', 3.16)","('LN-666', 3.16)","('LN-1465', 3.16)"
LN-1521,"('LN-1488', 2.0)","('LN-2115', 2.0)","('LN-1300', 2.45)","('LN-1195', 2.45)","('LN-2631', 2.83)","('LN-1045', 2.83)","('LN-395', 2.83)","('LN-1281', 2.83)","('LN-706', 3.16)","('LN-1469', 3.16)"
LN-74,"('LN-3032', 2.0)","('LN-1682', 2.45)","('LN-1736', 2.83)","('LN-263', 2.83)","('LN-1722', 2.83)","('LN-752', 2.83)","('LN-1403', 2.83)","('LN-1431', 3.16)","('LN-1256', 3.16)","('LN-2449', 3.16)"
LN-924,"('LN-341', 2.83)","('LN-2228', 2.83)","('LN-612', 3.16)","('LN-2559', 3.16)","('LN-993', 3.16)","('LN-2796', 3.16)","('LN-1054', 3.16)","('LN-1186', 3.16)","('LN-545', 3.46)","('LN-216', 3.46)"
LN-1382,"('LN-2202', 2.45)","('LN-419', 2.45)","('LN-255', 2.83)","('LN-1258', 2.83)","('LN-2888', 2.83)","('LN-2701', 2.83)","('LN-1649', 2.83)","('LN-1821', 2.83)","('LN-3109', 2.83)","('LN-2149', 2.83)"
LN-2390,"('LN-567', 3.16)","('LN-1843', 3.16)","('LN-1441', 3.16)","('LN-361', 3.16)","('LN-462', 3.16)","('LN-2330', 3.46)","('LN-764', 3.46)","('LN-1465', 3.46)","('LN-1269', 3.46)","('LN-1906', 3.46)"
LN-1686,"('LN-2734', 2.45)","('LN-10', 2.45)","('LN-3155', 2.83)","('LN-1671', 2.83)","('LN-1090', 2.83)","('LN-2461', 2.83)","('LN-1036', 2.83)","('LN-2617', 2.83)","('LN-1622', 2.83)","('LN-1788', 2.83)"
LN-1120,"('LN-1685', 2.83)","('LN-1517', 3.16)","('LN-2848', 3.16)","('LN-1500', 3.16)","('LN-3304', 3.16)","('LN-2992', 3.46)","('LN-1679', 3.46)","('LN-3127', 3.46)","('LN-1384', 3.46)","('LN-2454', 3.46)"
LN-2451,"('LN-604', 2.45)","('LN-1614', 2.83)","('LN-1097', 3.16)","('LN-3368', 3.16)","('LN-13', 3.16)","('LN-2496', 3.46)","('LN-695', 3.46)","('LN-2392', 3.46)","('LN-3299', 3.46)","('LN-1247', 3.46)"
LN-2423,"('LN-2047', 2.83)","('LN-1261', 3.16)","('LN-2993', 3.16)","('LN-887', 3.46)","('LN-584', 3.46)","('LN-782', 3.46)","('LN-1971', 3.46)","('LN-3171', 3.46)","('LN-1490', 3.46)","('LN-3102', 3.46)"
LN-2649,"('LN-2983', 2.83)","('LN-1300', 2.83)","('LN-515', 2.83)","('LN-2275', 3.16)","('LN-3085', 3.16)","('LN-1281', 3.16)","('LN-1597', 3.16)","('LN-1521', 3.16)","('LN-1045', 3.16)","('LN-1642', 3.16)"
LN-1713,"('LN-2714', 3.16)","('LN-681', 3.16)","('LN-1407', 3.16)","('LN-1055', 3.46)","('LN-3210', 3.46)","('LN-2701', 3.46)","('LN-2183', 3.46)","('LN-1948', 3.46)","('LN-1188', 3.46)","('LN-864', 3.46)"
LN-2601,"('LN-1857', 2.0)","('LN-3225', 2.45)","('LN-1028', 2.83)","('LN-2327', 2.83)","('LN-1622', 2.83)","('LN-601', 2.83)","('LN-502', 2.83)","('LN-2501', 2.83)","('LN-213', 2.83)","('LN-3104', 2.83)"
LN-3052,"('LN-2880', 2.0)","('LN-1098', 2.45)","('LN-3030', 2.45)","('LN-1853', 2.45)","('LN-3076', 2.83)","('LN-485', 2.83)","('LN-518', 2.83)","('LN-3381', 3.16)","('LN-3308', 3.16)","('LN-2748', 3.16)"
LN-848,"('LN-13', 2.0)","('LN-1426', 2.45)","('LN-2499', 2.83)","('LN-3212', 2.83)","('LN-2221', 3.16)","('LN-845', 3.16)","('LN-3128', 3.16)","('LN-3204', 3.16)","('LN-1402', 3.16)","('LN-2688', 3.16)"
LN-1470,"('LN-958', 2.83)","('LN-1587', 2.83)","('LN-495', 2.83)","('LN-1088', 2.83)","('LN-86', 2.83)","('LN-209', 3.16)","('LN-1336', 3.16)","('LN-3155', 3.16)","('LN-336', 3.16)","('LN-420', 3.16)"
LN-1709,"('LN-2376', 3.16)","('LN-992', 3.46)","('LN-344', 3.46)","('LN-1771', 3.46)","('LN-1823', 3.46)","('LN-1933', 3.74)","('LN-678', 3.74)","('LN-2401', 3.74)","('LN-3009', 3.74)","('LN-1520', 3.74)"
LN-103,"('LN-2207', 3.16)","('LN-2941', 3.16)","('LN-718', 3.16)","('LN-1818', 3.16)","('LN-2493', 3.16)","('LN-454', 3.46)","('LN-2477', 3.46)","('LN-1422', 3.46)","('LN-1985', 3.46)","('LN-1482', 3.46)"
LN-1013,"('LN-1622', 2.45)","('LN-1374', 2.45)","('LN-1958', 2.83)","('LN-790', 2.83)","('LN-692', 2.83)","('LN-1662', 2.83)","('LN-2404', 2.83)","('LN-3311', 2.83)","('LN-895', 2.83)","('LN-380', 2.83)"
LN-2448,"('LN-1941', 2.45)","('LN-683', 2.83)","('LN-1268', 2.83)","('LN-406', 2.83)","('LN-1843', 2.83)","('LN-572', 2.83)","('LN-1879', 3.16)","('LN-1658', 3.16)","('LN-2667', 3.16)","('LN-1135', 3.16)"
LN-2592,"('LN-412', 3.16)","('LN-1906', 3.16)","('LN-2078', 3.46)","('LN-1240', 3.46)","('LN-524', 3.46)","('LN-90', 3.46)","('LN-1667', 3.46)","('LN-1843', 3.46)","('LN-1744', 3.46)","('LN-540', 3.46)"
LN-2989,"('LN-1388', 2.83)","('LN-950', 2.83)","('LN-2496', 3.16)","('LN-2227', 3.46)","('LN-1767', 3.46)","('LN-1802', 3.46)","('LN-826', 3.46)","('LN-1352', 3.46)","('LN-2902', 3.46)","('LN-897', 3.46)"
LN-755,"('LN-3081', 2.0)","('LN-808', 2.45)","('LN-1308', 2.45)","('LN-503', 2.45)","('LN-2773', 2.83)","('LN-2398', 2.83)","('LN-213', 2.83)","('LN-2501', 2.83)","('LN-221', 2.83)","('LN-3333', 2.83)"
LN-1978,"('LN-1364', 2.83)","('LN-1982', 2.83)","('LN-1843', 3.16)","('LN-2491', 3.16)","('LN-2667', 3.16)","('LN-2796', 3.16)","('LN-3411', 3.16)","('LN-1457', 3.16)","('LN-111', 3.16)","('LN-377', 3.16)"
LN-2185,"('LN-418', 3.16)","('LN-3251', 3.16)","('LN-787', 3.16)","('LN-3271', 3.16)","('LN-466', 3.16)","('LN-1072', 3.16)","('LN-3295', 3.46)","('LN-583', 3.46)","('LN-1215', 3.46)","('LN-3224', 3.46)"
LN-3223,"('LN-498', 3.46)","('LN-3005', 3.46)","('LN-2440', 3.46)","('LN-3222', 3.74)","('LN-929', 3.74)","('LN-3049', 3.74)","('LN-909', 3.74)","('LN-1170', 3.74)","('LN-1471', 3.74)","('LN-422', 3.74)"
LN-2540,"('LN-2249', 2.45)","('LN-1069', 2.45)","('LN-1285', 2.45)","('LN-1100', 2.83)","('LN-1427', 2.83)","('LN-999', 2.83)","('LN-2552', 2.83)","('LN-2106', 3.16)","('LN-3158', 3.16)","('LN-73', 3.16)"
LN-3037,"('LN-1206', 3.16)","('LN-1409', 3.46)","('LN-3074', 3.74)","('LN-974', 3.74)","('LN-3023', 4.0)","('LN-888', 4.0)","('LN-2751', 4.0)","('LN-2684', 4.0)","('LN-2924', 4.0)","('LN-1936', 4.0)"
LN-399,"('LN-799', 3.16)","('LN-1209', 3.46)","('LN-30', 3.46)","('LN-2031', 3.46)","('LN-1398', 3.46)","('LN-2819', 3.46)","('LN-897', 3.46)","('LN-1728', 3.74)","('LN-3400', 3.74)","('LN-2767', 3.74)"
LN-3295,"('LN-3251', 1.41)","('LN-1149', 2.0)","('LN-759', 2.45)","('LN-2504', 2.45)","('LN-1280', 2.83)","('LN-133', 2.83)","('LN-157', 2.83)","('LN-2159', 2.83)","('LN-2244', 2.83)","('LN-1975', 2.83)"
LN-1740,"('LN-666', 2.0)","('LN-1764', 2.0)","('LN-2646', 2.83)","('LN-2034', 2.83)","('LN-1992', 2.83)","('LN-2919', 2.83)","('LN-1381', 2.83)","('LN-3197', 2.83)","('LN-765', 2.83)","('LN-400', 2.83)"
LN-3378,"('LN-1240', 3.16)","('LN-2189', 3.16)","('LN-2937', 3.16)","('LN-2449', 3.46)","('LN-1311', 3.46)","('LN-3109', 3.46)","('LN-170', 3.46)","('LN-1363', 3.46)","('LN-2893', 3.46)","('LN-1648', 3.46)"
LN-269,"('LN-1546', 3.46)","('LN-1976', 3.74)","('LN-2770', 3.74)","('LN-2862', 3.74)","('LN-2196', 3.74)","('LN-3109', 3.74)","('LN-1342', 3.74)","('LN-1240', 3.74)","('LN-151', 3.74)","('LN-2954', 3.74)"
LN-2200,"('LN-1615', 2.0)","('LN-1192', 3.16)","('LN-278', 3.16)","('LN-1393', 3.16)","('LN-84', 3.46)","('LN-2667', 3.46)","('LN-2061', 3.46)","('LN-2276', 3.46)","('LN-2124', 3.46)","('LN-2739', 3.46)"
LN-1420,"('LN-680', 2.0)","('LN-1732', 2.0)","('LN-1099', 2.83)","('LN-3151', 2.83)","('LN-1037', 2.83)","('LN-156', 2.83)","('LN-255', 2.83)","('LN-909', 2.83)","('LN-3417', 2.83)","('LN-1445', 2.83)"
LN-1109,"('LN-1273', 2.45)","('LN-2178', 2.45)","('LN-943', 2.45)","('LN-1399', 2.83)","('LN-372', 2.83)","('LN-4', 2.83)","('LN-3198', 2.83)","('LN-293', 2.83)","('LN-3054', 2.83)","('LN-1886', 2.83)"
LN-1979,"('LN-2392', 2.45)","('LN-46', 2.83)","('LN-2093', 2.83)","('LN-942', 2.83)","('LN-195', 2.83)","('LN-316', 2.83)","('LN-1906', 3.16)","('LN-1959', 3.16)","('LN-3185', 3.16)","('LN-2520', 3.16)"
LN-2058,"('LN-3315', 2.83)","('LN-2599', 3.16)","('LN-1327', 3.16)","('LN-1308', 3.16)","('LN-3224', 3.16)","('LN-808', 3.16)","('LN-462', 3.16)","('LN-2788', 3.16)","('LN-2163', 3.16)","('LN-42', 3.46)"
LN-1693,"('LN-1405', 2.83)","('LN-429', 2.83)","('LN-2375', 3.16)","('LN-492', 3.16)","('LN-1493', 3.16)","('LN-1636', 3.16)","('LN-845', 3.16)","('LN-1981', 3.16)","('LN-495', 3.16)","('LN-1898', 3.16)"
